"","vivienda","hogar","ind","Tiempo_labores_no_rem"
"72037",46976,1,1,0
"72038",46976,1,2,330
"72039",46978,1,1,0
"72040",46978,1,2,270
"72041",46978,1,3,0
"72042",46978,1,4,60
"72043",46979,1,1,35
"72044",46979,1,2,155
"72045",46979,1,3,120
"72046",46979,1,4,60
"72047",46979,1,5,0
"72048",46981,1,1,90
"72049",46982,1,1,60
"72050",46982,1,2,220
"72051",46985,1,1,270
"72052",46986,1,1,0
"72053",46986,1,2,140
"72054",46986,1,3,90
"72055",46986,1,4,50
"72056",46987,1,1,180
"72057",46987,1,2,45
"72058",46988,1,1,100
"72059",46990,1,1,180
"72060",46991,1,1,230
"72061",46991,1,2,220
"72062",46993,1,1,665
"72063",46994,1,1,240
"72064",46994,1,2,120
"72065",46995,1,1,260
"72066",46995,1,2,0
"72067",46995,1,3,0
"72068",46998,1,1,60
"72069",46999,1,1,315
"72070",47002,1,1,120
"72071",47002,1,2,130
"72072",47004,1,1,0
"72073",47004,1,2,600
"72074",47004,1,3,330
"72075",47004,1,4,120
"72076",47004,1,5,150
"72077",47004,1,6,150
"72078",47007,1,1,270
"72079",47008,1,1,285
"72080",47008,1,2,390
"72081",47009,1,1,60
"72082",47009,1,2,355
"72083",47009,1,3,50
"72084",47009,1,4,60
"72085",47009,1,5,40
"72086",47010,1,1,480
"72087",47010,1,2,0
"72088",47010,1,3,120
"72089",47012,1,1,120
"72090",47012,1,2,270
"72091",47012,1,3,0
"72092",47012,1,4,0
"72093",47014,1,1,265
"72094",47014,1,2,60
"72095",47014,1,3,75
"72096",47015,1,1,550
"72097",47016,1,1,160
"72098",47016,1,2,360
"72099",47017,1,1,5
"72100",47017,1,2,390
"72101",47017,1,3,210
"72102",47017,1,4,210
"72103",47017,1,5,30
"72104",47018,1,1,105
"72105",47018,1,2,0
"72106",47019,1,1,30
"72107",47019,1,3,0
"72108",47019,1,4,0
"72109",47020,1,1,10
"72110",47020,1,2,200
"72111",47022,1,1,290
"72112",47022,1,2,410
"72113",47022,1,3,60
"72114",47023,1,1,240
"72115",47023,1,2,0
"72116",47023,1,3,40
"72117",47023,1,4,30
"72118",47024,1,1,210
"72119",47024,1,2,95
"72120",47025,1,1,3
"72121",47025,1,2,75
"72122",47026,1,1,270
"72123",47027,1,1,0
"72124",47027,1,2,150
"72125",47027,1,3,60
"72126",47027,1,4,0
"72127",47027,1,5,120
"72128",47028,1,1,180
"72129",47028,1,2,120
"72130",47030,1,1,150
"72131",47030,1,2,30
"72132",47032,1,1,0
"72133",47032,1,2,240
"72134",47032,1,3,120
"72135",47032,1,4,0
"72136",47033,1,1,160
"72137",47033,1,2,0
"72138",47033,1,3,120
"72139",47033,1,4,30
"72140",47034,1,1,60
"72141",47035,1,1,60
"72142",47035,1,2,15
"72143",47036,1,1,0
"72144",47036,1,2,255
"72145",47036,1,3,0
"72146",47036,1,4,0
"72147",47037,1,1,90
"72148",47037,1,2,330
"72149",47037,1,4,180
"72150",47037,1,5,60
"72151",47037,1,6,0
"72152",47038,1,1,0
"72153",47038,1,2,0
"72154",47038,1,3,0
"72155",47039,1,1,15
"72156",47039,1,2,360
"72157",47040,1,1,210
"72158",47040,1,2,90
"72159",47040,1,3,60
"72160",47040,1,4,60
"72161",47041,1,1,300
"72162",47042,1,1,80
"72163",47042,1,2,170
"72164",47044,1,1,0
"72165",47044,1,2,180
"72166",47044,1,3,165
"72167",47046,1,1,0
"72168",47046,1,2,10
"72169",47046,1,3,0
"72170",47046,1,4,210
"72171",47047,1,1,360
"72172",47049,1,1,140
"72173",47049,1,2,0
"72174",47050,1,1,0
"72175",47050,1,2,450
"72176",47050,1,3,75
"72177",47050,1,4,45
"72178",47051,1,1,180
"72179",47051,1,2,120
"72180",47052,1,1,3
"72181",47052,1,2,255
"72182",47053,1,1,210
"72183",47054,1,1,270
"72184",47054,1,2,40
"72185",47055,1,1,270
"72186",47055,1,2,540
"72187",47055,1,3,110
"72188",47055,1,4,60
"72189",47055,1,5,0
"72190",47057,1,1,400
"72191",47057,1,2,0
"72192",47058,1,1,105
"72193",47058,1,2,45
"72194",47058,1,4,90
"72195",47058,1,5,0
"72196",47059,1,1,510
"72197",47059,1,2,0
"72198",47060,1,1,400
"72199",47060,1,2,0
"72200",47060,1,3,0
"72201",47060,1,4,0
"72202",47061,1,1,55
"72203",47064,1,1,570
"72204",47064,1,3,30
"72205",47064,1,4,65
"72206",47067,1,1,390
"72207",47067,1,2,90
"72208",47067,1,3,10
"72209",47071,1,1,120
"72210",47071,1,2,540
"72211",47072,1,1,120
"72212",47072,1,2,110
"72213",47075,1,1,242
"72214",47078,1,1,180
"72215",47079,1,1,80
"72216",47079,1,2,30
"72217",47079,1,5,310
"72218",47081,1,1,0
"72219",47081,1,2,100
"72220",47083,1,1,0
"72221",47083,1,2,330
"72222",47085,1,1,0
"72223",47086,1,1,202
"72224",47086,1,2,0
"72225",47087,1,1,30
"72226",47088,1,1,0
"72227",47088,1,2,170
"72228",47088,1,3,120
"72229",47088,1,4,0
"72230",47088,1,5,0
"72231",47089,1,1,205
"72232",47089,1,2,60
"72233",47089,1,3,125
"72234",47090,1,1,600
"72235",47090,1,2,180
"72236",47091,1,1,30
"72237",47091,1,2,70
"72238",47092,1,1,120
"72239",47092,1,2,240
"72240",47092,1,3,60
"72241",47092,1,4,91
"72242",47093,1,1,135
"72243",47093,1,2,0
"72244",47093,1,4,290
"72245",47096,1,1,0
"72246",47096,1,2,300
"72247",47097,1,1,480
"72248",47097,1,2,120
"72249",47097,1,3,40
"72250",47097,1,4,50
"72251",47098,1,1,0
"72252",47098,1,2,180
"72253",47099,1,1,120
"72254",47099,1,2,35
"72255",47101,1,1,0
"72256",47101,1,2,240
"72257",47101,1,3,25
"72258",47101,1,4,80
"72259",47101,1,5,5
"72260",47102,1,1,90
"72261",47102,1,2,390
"72262",47102,1,3,15
"72263",47102,1,4,30
"72264",47103,1,1,170
"72265",47103,1,2,60
"72266",47104,1,1,210
"72267",47104,1,2,0
"72268",47104,1,3,0
"72269",47104,1,4,130
"72270",47104,1,5,50
"72271",47105,1,1,10
"72272",47105,1,2,80
"72273",47105,1,3,35
"72274",47105,1,4,120
"72275",47106,1,1,130
"72276",47106,1,2,0
"72277",47106,1,3,360
"72278",47107,1,1,155
"72279",47107,1,2,0
"72280",47107,1,3,0
"72281",47109,1,1,230
"72282",47111,1,1,120
"72283",47111,1,2,270
"72284",47111,1,3,255
"72285",47111,1,4,0
"72286",47112,1,1,270
"72287",47112,1,2,0
"72288",47114,1,1,360
"72289",47114,1,2,0
"72290",47114,1,3,0
"72291",47115,1,1,30
"72292",47115,1,2,85
"72293",47115,1,3,0
"72294",47116,1,1,360
"72295",47117,1,1,0
"72296",47117,1,2,150
"72297",47117,1,3,90
"72298",47117,2,1,200
"72299",47117,2,2,0
"72300",47118,1,1,435
"72301",47118,1,2,15
"72302",47118,1,3,185
"72303",47119,1,1,255
"72304",47120,1,1,0
"72305",47120,1,2,300
"72306",47120,1,3,360
"72307",47121,1,1,60
"72308",47121,1,2,420
"72309",47121,1,3,240
"72310",47121,1,4,60
"72311",47122,1,1,240
"72312",47122,1,2,300
"72313",47123,1,1,60
"72314",47123,1,2,240
"72315",47123,1,3,0
"72316",47124,1,1,10
"72317",47124,1,2,430
"72318",47125,1,1,0
"72319",47125,1,2,810
"72320",47125,1,3,300
"72321",47125,1,4,60
"72322",47127,1,1,60
"72323",47127,1,2,240
"72324",47127,1,3,180
"72325",47127,1,4,180
"72326",47127,1,5,120
"72327",47128,1,1,90
"72328",47129,1,1,60
"72329",47130,1,1,75
"72330",47131,1,1,255
"72331",47132,1,1,0
"72332",47132,1,2,470
"72333",47133,1,1,20
"72334",47133,1,2,115
"72335",47133,1,3,0
"72336",47133,1,4,0
"72337",47133,1,5,20
"72338",47134,1,1,195
"72339",47134,1,2,1
"72340",47134,1,3,190
"72341",47134,1,4,60
"72342",47136,1,1,0
"72343",47137,1,1,120
"72344",47137,1,2,105
"72345",47138,1,1,0
"72346",47138,1,2,120
"72347",47138,1,3,120
"72348",47138,1,4,120
"72349",47138,1,5,0
"72350",47139,1,1,35
"72351",47139,1,2,360
"72352",47140,1,1,0
"72353",47140,1,2,180
"72354",47140,1,3,120
"72355",47140,1,4,20
"72356",47140,1,5,30
"72357",47140,1,6,0
"72358",47141,1,1,330
"72359",47142,1,1,210
"72360",47142,1,2,50
"72361",47143,1,1,140
"72362",47143,1,2,70
"72363",47143,1,3,20
"72364",47145,1,1,45
"72365",47146,1,1,100
"72366",47146,1,2,35
"72367",47147,1,1,0
"72368",47147,1,2,210
"72369",47148,1,1,60
"72370",47148,1,2,200
"72371",47148,1,3,230
"72372",47148,1,4,30
"72373",47150,1,1,180
"72374",47151,1,1,360
"72375",47151,1,2,0
"72376",47152,1,1,40
"72377",47152,1,2,290
"72378",47155,1,1,30
"72379",47155,1,2,420
"72380",47156,1,1,300
"72381",47156,1,2,0
"72382",47157,1,1,95
"72383",47157,1,2,0
"72384",47157,1,3,65
"72385",47159,1,1,390
"72386",47160,1,1,195
"72387",47160,1,2,10
"72388",47160,1,3,85
"72389",47160,1,4,160
"72390",47160,1,5,30
"72391",47161,1,1,255
"72392",47161,1,2,380
"72393",47161,1,3,250
"72394",47161,1,4,318
"72395",47162,1,1,270
"72396",47162,1,2,0
"72397",47163,1,1,330
"72398",47166,1,1,170
"72399",47166,1,2,110
"72400",47167,1,1,170
"72401",47167,1,2,290
"72402",47168,1,1,210
"72403",47168,1,2,180
"72404",47168,1,3,300
"72405",47168,1,4,120
"72406",47169,1,1,0
"72407",47169,1,2,30
"72408",47169,1,3,135
"72409",47169,1,5,0
"72410",47170,1,1,480
"72411",47170,1,2,90
"72412",47170,1,3,90
"72413",47170,1,4,0
"72414",47171,1,1,0
"72415",47171,1,2,175
"72416",47172,1,1,0
"72417",47172,1,2,300
"72418",47172,1,3,150
"72419",47173,1,1,170
"72420",47174,1,1,145
"72421",47175,1,1,450
"72422",47175,1,2,0
"72423",47175,1,3,120
"72424",47175,1,4,120
"72425",47175,1,5,120
"72426",47176,1,1,0
"72427",47176,1,2,180
"72428",47176,1,3,30
"72429",47176,1,6,360
"72430",47178,1,1,55
"72431",47178,1,2,240
"72432",47179,1,1,0
"72433",47179,1,2,125
"72434",47180,1,1,60
"72435",47180,1,2,210
"72436",47180,1,3,30
"72437",47180,1,4,60
"72438",47182,1,1,80
"72439",47184,1,1,105
"72440",47185,1,1,60
"72441",47185,1,2,630
"72442",47185,1,3,0
"72443",47185,1,4,0
"72444",47186,1,1,0
"72445",47186,1,2,0
"72446",47187,1,1,0
"72447",47187,1,2,175
"72448",47187,1,3,200
"72449",47187,1,4,0
"72450",47188,1,1,0
"72451",47190,1,1,0
"72452",47190,1,2,900
"72453",47190,1,3,50
"72454",47190,1,4,15
"72455",47191,1,1,0
"72456",47191,1,2,370
"72457",47191,1,3,0
"72458",47191,1,4,10
"72459",47191,1,5,25
"72460",47191,1,6,0
"72461",47192,1,1,320
"72462",47194,1,1,270
"72463",47194,1,2,0
"72464",47194,1,3,90
"72465",47194,1,4,0
"72466",47195,1,1,0
"72467",47195,1,2,130
"72468",47196,1,1,0
"72469",47196,1,2,120
"72470",47196,1,3,480
"72471",47196,1,4,90
"72472",47196,1,5,0
"72473",47196,1,6,0
"72474",47197,1,1,70
"72475",47197,1,2,200
"72476",47198,1,1,460
"72477",47198,1,2,20
"72478",47198,1,3,45
"72479",47198,1,4,35
"72480",47199,1,1,60
"72481",47199,1,2,290
"72482",47202,1,1,360
"72483",47203,1,1,90
"72484",47203,1,2,300
"72485",47203,1,3,0
"72486",47204,1,1,140
"72487",47204,1,2,185
"72488",47204,1,3,15
"72489",47204,1,4,15
"72490",47205,1,1,0
"72491",47205,1,2,300
"72492",47205,1,3,0
"72493",47209,1,1,40
"72494",47210,1,1,60
"72495",47210,1,2,380
"72496",47210,1,3,195
"72497",47211,1,1,75
"72498",47212,1,1,0
"72499",47212,1,2,0
"72500",47213,1,1,420
"72501",47213,1,2,0
"72502",47214,1,1,0
"72503",47214,1,2,0
"72504",47214,1,4,0
"72505",47219,1,1,140
"72506",47220,1,1,60
"72507",47220,1,2,365
"72508",47220,1,3,75
"72509",47220,1,4,120
"72510",47220,1,5,30
"72511",47221,1,1,135
"72512",47221,1,2,70
"72513",47221,1,4,0
"72514",47223,1,1,420
"72515",47223,1,2,0
"72516",47224,1,1,30
"72517",47224,1,2,450
"72518",47225,1,1,60
"72519",47225,1,2,135
"72520",47226,1,1,0
"72521",47226,1,2,120
"72522",47226,1,3,60
"72523",47227,1,1,55
"72524",47228,1,1,0
"72525",47228,1,2,150
"72526",47228,1,5,60
"72527",47228,1,6,150
"72528",47231,1,1,150
"72529",47231,1,4,240
"72530",47232,1,1,20
"72531",47233,1,1,60
"72532",47234,1,1,0
"72533",47234,1,2,390
"72534",47234,1,3,0
"72535",47236,1,1,0
"72536",47236,1,2,150
"72537",47239,1,1,10
"72538",47239,1,2,330
"72539",47239,1,3,0
"72540",47239,1,4,0
"72541",47239,1,5,0
"72542",47240,1,1,0
"72543",47240,1,2,210
"72544",47240,1,3,0
"72545",47240,1,4,270
"72546",47240,1,5,0
"72547",47240,1,6,0
"72548",47240,1,7,30
"72549",47242,1,1,35
"72550",47242,1,2,90
"72551",47244,1,1,0
"72552",47244,1,2,290
"72553",47244,1,3,40
"72554",47244,1,4,20
"72555",47245,1,1,40
"72556",47245,1,2,230
"72557",47245,1,3,0
"72558",47245,1,4,35
"72559",47245,1,5,0
"72560",47246,1,1,240
"72561",47246,1,2,130
"72562",47247,1,1,0
"72563",47247,1,2,1030
"72564",47247,1,3,10
"72565",47248,1,1,305
"72566",47248,1,2,0
"72567",47249,1,1,0
"72568",47249,1,2,75
"72569",47249,1,3,90
"72570",47250,1,1,270
"72571",47250,1,2,60
"72572",47250,1,3,60
"72573",47251,1,1,10
"72574",47251,1,2,70
"72575",47252,1,1,0
"72576",47252,1,2,90
"72577",47252,1,3,20
"72578",47252,1,4,10
"72579",47252,1,5,0
"72580",47252,1,6,40
"72581",47253,1,1,0
"72582",47253,1,2,240
"72583",47254,1,1,0
"72584",47254,1,2,180
"72585",47255,1,1,0
"72586",47255,1,2,340
"72587",47255,1,3,60
"72588",47255,1,5,150
"72589",47255,1,6,0
"72590",47256,1,1,85
"72591",47256,1,2,55
"72592",47257,1,1,270
"72593",47257,1,2,0
"72594",47258,1,1,360
"72595",47260,1,1,0
"72596",47260,1,2,315
"72597",47260,1,3,0
"72598",47262,1,1,165
"72599",47264,1,1,0
"72600",47264,1,2,310
"72601",47265,1,1,75
"72602",47268,1,1,135
"72603",47268,1,2,30
"72604",47270,1,1,360
"72605",47270,1,2,120
"72606",47271,1,1,0
"72607",47271,1,2,520
"72608",47271,1,3,0
"72609",47271,1,4,150
"72610",47271,1,5,75
"72611",47271,1,6,0
"72612",47271,1,7,40
"72613",47272,1,1,180
"72614",47273,1,1,190
"72615",47274,1,1,0
"72616",47274,1,2,170
"72617",47274,1,3,0
"72618",47275,1,1,0
"72619",47275,1,2,240
"72620",47278,1,1,200
"72621",47278,1,2,195
"72622",47279,1,1,0
"72623",47279,1,2,0
"72624",47280,1,1,365
"72625",47280,1,2,77
"72626",47283,1,1,255
"72627",47283,1,2,0
"72628",47283,1,3,0
"72629",47283,1,4,0
"72630",47283,1,5,260
"72631",47283,1,6,230
"72632",47285,1,1,135
"72633",47285,1,2,360
"72634",47285,1,3,0
"72635",47286,1,1,0
"72636",47286,1,2,360
"72637",47286,1,3,180
"72638",47286,1,4,180
"72639",47288,1,1,0
"72640",47288,1,2,600
"72641",47288,1,3,60
"72642",47288,1,4,0
"72643",47288,1,5,0
"72644",47289,1,1,330
"72645",47289,1,2,480
"72646",47289,1,3,180
"72647",47289,1,4,0
"72648",47290,1,1,120
"72649",47290,1,2,360
"72650",47292,1,1,35
"72651",47292,1,2,315
"72652",47294,1,1,0
"72653",47294,1,2,480
"72654",47294,1,3,120
"72655",47294,1,4,60
"72656",47295,1,1,0
"72657",47295,1,2,160
"72658",47296,1,1,60
"72659",47296,1,2,215
"72660",47296,1,3,5
"72661",47297,1,1,95
"72662",47298,1,1,45
"72663",47298,1,2,150
"72664",47299,1,1,120
"72665",47300,1,1,240
"72666",47300,1,2,45
"72667",47300,1,3,0
"72668",47301,1,1,390
"72669",47301,1,2,0
"72670",47301,1,3,0
"72671",47303,1,1,270
"72672",47304,1,1,60
"72673",47304,1,2,180
"72674",47305,1,1,165
"72675",47305,1,2,100
"72676",47305,1,3,125
"72677",47307,1,1,65
"72678",47307,1,2,10
"72679",47307,1,3,25
"72680",47308,1,1,0
"72681",47308,1,2,230
"72682",47309,1,1,0
"72683",47309,1,2,540
"72684",47309,1,3,90
"72685",47309,1,6,0
"72686",47311,1,1,0
"72687",47311,1,2,250
"72688",47312,1,1,270
"72689",47312,1,2,0
"72690",47312,1,3,35
"72691",47312,1,4,0
"72692",47312,1,5,30
"72693",47313,1,1,210
"72694",47313,1,2,0
"72695",47314,1,1,0
"72696",47314,1,2,530
"72697",47315,1,1,0
"72698",47315,1,2,110
"72699",47315,1,3,0
"72700",47315,1,5,0
"72701",47316,1,1,0
"72702",47316,1,2,110
"72703",47316,1,3,0
"72704",47316,1,4,45
"72705",47317,1,1,0
"72706",47317,1,2,480
"72707",47317,1,3,120
"72708",47318,1,1,430
"72709",47318,1,2,40
"72710",47321,1,1,660
"72711",47321,1,2,0
"72712",47321,1,3,0
"72713",47321,1,4,20
"72714",47321,1,5,30
"72715",47323,1,1,0
"72716",47323,1,2,270
"72717",47324,1,1,420
"72718",47324,1,2,0
"72719",47326,1,1,0
"72720",47326,1,2,180
"72721",47326,1,3,120
"72722",47326,1,4,90
"72723",47329,1,1,0
"72724",47329,1,2,0
"72725",47329,1,3,120
"72726",47330,1,1,0
"72727",47330,1,2,290
"72728",47330,1,3,0
"72729",47330,1,4,120
"72730",47331,1,1,440
"72731",47331,1,2,340
"72732",47331,1,3,10
"72733",47331,1,4,70
"72734",47333,1,1,40
"72735",47334,1,1,180
"72736",47334,1,2,360
"72737",47335,1,1,255
"72738",47335,1,2,195
"72739",47337,1,1,480
"72740",47337,1,2,60
"72741",47337,1,4,90
"72742",47338,1,1,450
"72743",47339,1,1,100
"72744",47342,1,1,120
"72745",47342,1,2,240
"72746",47344,1,1,180
"72747",47345,1,1,180
"72748",47345,1,2,0
"72749",47345,1,3,210
"72750",47345,1,4,0
"72751",47346,1,1,0
"72752",47346,1,2,325
"72753",47347,1,1,0
"72754",47347,1,2,60
"72755",47347,1,3,270
"72756",47348,1,1,190
"72757",47348,1,2,190
"72758",47349,1,1,60
"72759",47349,1,2,160
"72760",47349,1,3,0
"72761",47350,1,1,315
"72762",47350,1,2,0
"72763",47351,1,1,15
"72764",47351,1,2,0
"72765",47351,1,3,0
"72766",47351,1,4,0
"72767",47354,1,1,0
"72768",47354,1,2,240
"72769",47354,1,3,0
"72770",47354,1,4,60
"72771",47354,1,5,0
"72772",47356,1,1,0
"72773",47356,1,2,210
"72774",47356,1,3,45
"72775",47356,1,4,15
"72776",47356,1,5,10
"72777",47356,1,6,25
"72778",47356,1,7,25
"72779",47357,1,1,0
"72780",47357,1,2,270
"72781",47357,1,3,50
"72782",47358,1,1,0
"72783",47358,1,2,180
"72784",47358,1,3,480
"72785",47358,1,4,300
"72786",47358,1,5,240
"72787",47358,1,6,120
"72788",47358,1,7,360
"72789",47358,1,8,0
"72790",47358,1,9,0
"72791",47363,1,1,480
"72792",47363,1,2,0
"72793",47364,1,1,120
"72794",47364,1,2,120
"72795",47364,1,3,27
"72796",47364,1,4,190
"72797",47368,1,1,180
"72798",47368,1,2,330
"72799",47370,1,1,420
"72800",47370,1,2,210
"72801",47371,1,1,0
"72802",47371,1,2,60
"72803",47371,1,3,0
"72804",47371,1,4,60
"72805",47371,1,5,0
"72806",47371,1,6,60
"72807",47372,1,1,115
"72808",47372,1,2,0
"72809",47372,1,3,150
"72810",47372,1,4,50
"72811",47373,1,1,120
"72812",47373,1,2,0
"72813",47373,1,3,10
"72814",47373,1,4,45
"72815",47374,1,1,330
"72816",47374,1,2,135
"72817",47375,1,1,180
"72818",47375,1,2,240
"72819",47376,1,1,200
"72820",47376,1,2,180
"72821",47376,1,3,0
"72822",47376,1,4,330
"72823",47377,1,1,180
"72824",47377,1,2,165
"72825",47378,1,1,205
"72826",47378,1,2,0
"72827",47378,1,3,35
"72828",47379,1,1,180
"72829",47379,1,2,120
"72830",47379,1,3,480
"72831",47380,1,1,450
"72832",47380,1,2,0
"72833",47380,1,3,60
"72834",47381,1,1,480
"72835",47381,1,2,0
"72836",47381,1,3,0
"72837",47381,1,4,0
"72838",47383,1,1,160
"72839",47383,1,2,180
"72840",47385,1,1,10
"72841",47385,1,2,175
"72842",47385,1,3,155
"72843",47385,1,4,0
"72844",47388,1,1,0
"72845",47389,1,1,180
"72846",47390,1,1,340
"72847",47390,1,2,0
"72848",47391,1,1,240
"72849",47393,1,1,110
"72850",47394,1,1,95
"72851",47394,1,2,125
"72852",47396,1,1,570
"72853",47396,1,2,90
"72854",47396,1,3,0
"72855",47397,1,1,130
"72856",47397,1,2,185
"72857",47397,1,3,40
"72858",47397,1,4,0
"72859",47399,1,1,330
"72860",47399,1,2,0
"72861",47400,1,1,255
"72862",47400,1,2,0
"72863",47401,1,1,0
"72864",47401,1,2,45
"72865",47401,1,3,0
"72866",47402,1,1,0
"72867",47402,1,2,340
"72868",47403,1,1,0
"72869",47403,1,2,0
"72870",47404,1,1,0
"72871",47404,1,2,175
"72872",47404,1,3,20
"72873",47405,1,1,90
"72874",47406,1,1,90
"72875",47406,1,2,200
"72876",47407,1,1,155
"72877",47407,1,4,90
"72878",47409,1,1,60
"72879",47409,1,2,115
"72880",47409,1,3,50
"72881",47410,1,1,235
"72882",47410,1,2,360
"72883",47410,1,3,300
"72884",47412,1,1,710
"72885",47412,1,2,135
"72886",47412,1,3,15
"72887",47412,1,4,90
"72888",47412,1,5,10
"72889",47414,1,1,90
"72890",47417,1,1,0
"72891",47417,1,2,610
"72892",47420,1,1,0
"72893",47420,1,2,480
"72894",47421,1,1,240
"72895",47421,1,2,30
"72896",47421,1,3,0
"72897",47422,1,1,0
"72898",47422,1,2,55
"72899",47423,1,1,30
"72900",47423,1,2,630
"72901",47423,1,3,0
"72902",47424,1,1,0
"72903",47424,1,2,300
"72904",47424,1,3,120
"72905",47425,1,1,0
"72906",47426,1,1,120
"72907",47426,1,2,230
"72908",47427,1,1,60
"72909",47427,1,2,120
"72910",47427,1,3,90
"72911",47427,1,4,10
"72912",47430,1,1,40
"72913",47430,1,2,315
"72914",47430,1,3,25
"72915",47430,1,4,60
"72916",47430,1,5,45
"72917",47430,1,6,50
"72918",47432,1,1,210
"72919",47432,1,2,0
"72920",47432,1,3,0
"72921",47432,1,4,0
"72922",47432,1,5,140
"72923",47433,1,1,360
"72924",47433,1,2,40
"72925",47433,1,3,60
"72926",47435,1,1,180
"72927",47435,1,2,0
"72928",47435,1,3,20
"72929",47436,1,1,0
"72930",47436,1,2,300
"72931",47437,1,1,230
"72932",47437,1,2,0
"72933",47439,1,1,60
"72934",47439,1,2,20
"72935",47439,1,3,480
"72936",47439,1,4,0
"72937",47439,1,5,0
"72938",47439,1,6,0
"72939",47441,1,1,135
"72940",47441,1,2,190
"72941",47441,1,3,10
"72942",47441,1,4,370
"72943",47443,1,1,60
"72944",47443,1,2,135
"72945",47445,1,1,50
"72946",47445,1,2,440
"72947",47445,1,3,0
"72948",47445,1,4,140
"72949",47446,1,1,320
"72950",47446,1,2,0
"72951",47448,1,1,60
"72952",47448,1,2,240
"72953",47448,1,3,30
"72954",47450,1,1,0
"72955",47450,1,2,420
"72956",47450,1,3,0
"72957",47450,1,4,0
"72958",47450,1,5,60
"72959",47451,1,1,360
"72960",47452,1,1,190
"72961",47453,1,1,60
"72962",47454,1,1,510
"72963",47454,1,2,240
"72964",47455,1,1,130
"72965",47455,1,2,45
"72966",47457,1,1,120
"72967",47459,1,1,0
"72968",47459,1,2,300
"72969",47459,1,3,0
"72970",47461,1,1,165
"72971",47463,1,1,240
"72972",47463,1,2,0
"72973",47464,1,1,360
"72974",47464,1,2,0
"72975",47464,1,3,0
"72976",47466,1,1,300
"72977",47466,1,2,250
"72978",47467,1,1,20
"72979",47467,1,2,350
"72980",47467,1,3,60
"72981",47468,1,1,240
"72982",47468,1,2,0
"72983",47468,1,3,120
"72984",47468,1,4,0
"72985",47468,1,5,120
"72986",47468,1,6,45
"72987",47469,1,1,150
"72988",47469,1,2,0
"72989",47469,1,3,60
"72990",47470,1,1,120
"72991",47471,1,1,780
"72992",47471,1,2,0
"72993",47471,1,3,45
"72994",47471,1,4,60
"72995",47473,1,1,430
"72996",47473,1,4,190
"72997",47473,1,5,30
"72998",47475,1,1,125
"72999",47476,1,1,225
"73000",47477,1,1,60
"73001",47477,1,2,0
"73002",47477,1,3,210
"73003",47477,1,4,180
"73004",47477,1,5,60
"73005",47479,1,1,270
"73006",47479,1,2,220
"73007",47479,1,5,0
"73008",47479,1,6,120
"73009",47481,1,1,230
"73010",47481,1,2,160
"73011",47481,1,3,0
"73012",47481,1,4,30
"73013",47481,1,5,0
"73014",47482,1,1,0
"73015",47482,1,2,480
"73016",47482,1,3,0
"73017",47483,1,1,40
"73018",47483,1,2,15
"73019",47483,1,3,65
"73020",47483,1,5,200
"73021",47484,1,1,100
"73022",47484,1,2,145
"73023",47485,1,1,0
"73024",47485,1,2,300
"73025",47485,1,3,30
"73026",47486,1,1,338
"73027",47486,1,2,5
"73028",47486,1,3,0
"73029",47488,1,1,310
"73030",47489,1,1,0
"73031",47489,1,2,180
"73032",47489,1,3,0
"73033",47495,1,1,210
"73034",47495,1,2,60
"73035",47496,1,1,0
"73036",47496,1,2,450
"73037",47496,1,3,0
"73038",47497,1,1,435
"73039",47497,1,2,0
"73040",47497,1,3,0
"73041",47498,1,1,90
"73042",47498,1,2,90
"73043",47499,1,1,340
"73044",47499,1,2,190
"73045",47500,1,1,0
"73046",47500,1,2,420
"73047",47500,1,3,0
"73048",47500,1,4,0
"73049",47502,1,1,230
"73050",47503,1,1,0
"73051",47503,1,2,350
"73052",47504,1,1,360
"73053",47504,1,2,0
"73054",47504,1,3,0
"73055",47505,1,1,365
"73056",47505,1,2,600
"73057",47507,1,1,83
"73058",47507,1,2,80
"73059",47508,1,1,300
"73060",47509,1,1,0
"73061",47509,1,2,285
"73062",47509,1,3,0
"73063",47510,1,1,0
"73064",47511,1,1,0
"73065",47511,1,2,660
"73066",47511,1,3,90
"73067",47511,1,4,60
"73068",47511,1,5,150
"73069",47511,1,6,120
"73070",47514,1,1,90
"73071",47514,1,2,0
"73072",47514,1,3,0
"73073",47515,1,1,360
"73074",47516,1,1,0
"73075",47516,1,2,0
"73076",47517,1,1,80
"73077",47518,1,1,115
"73078",47518,1,2,350
"73079",47518,1,3,90
"73080",47520,1,1,180
"73081",47520,1,2,210
"73082",47520,1,3,0
"73083",47520,1,4,360
"73084",47520,1,5,180
"73085",47520,1,6,0
"73086",47520,1,9,0
