"","vivienda","hogar","tipo_ocupacion","subsidio","lavadora","secadora","nevera","licuadora","plancha","estufa","horno","lava_platos","aspiradora","automovil","motocicleta","servicio_dom"
"3642",8516,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"3643",8517,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"3644",8519,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"3645",8520,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"3646",8521,1,3,1,1,1,1,0,1,1,0,0,0,0,1,0
"3647",8523,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3648",8524,1,5,0,0,0,1,1,1,1,0,0,0,0,0,0
"3649",8525,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"3650",8526,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3651",8528,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"3652",8529,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"3653",8531,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
"3654",8532,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"3655",8533,2,5,0,0,0,1,1,1,1,0,0,0,0,0,0
"3656",8533,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
"3657",8534,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3658",8535,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0
"3659",8538,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0
"3660",8539,1,2,0,1,0,1,1,1,1,1,0,0,0,1,0
"3661",8540,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"3662",8541,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"3663",8542,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3664",8543,1,5,0,1,0,1,1,0,1,0,0,0,0,0,0
"3665",8546,1,3,1,1,0,1,1,0,1,0,0,0,0,1,0
"3666",8549,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"3667",8550,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"3668",8551,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"3669",8552,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"3670",8553,1,4,0,0,0,1,1,0,0,0,0,0,1,0,0
"3671",8554,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
"3672",8556,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"3673",8558,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3674",8560,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"3675",8561,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"3676",8562,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3677",8563,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"3678",8564,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"3679",8565,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3680",8566,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3681",8567,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"3682",8568,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0
"3683",8569,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"3684",8570,1,3,0,1,0,1,1,1,1,0,0,0,0,0,1
"3685",8571,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"3686",8572,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0
"3687",8573,1,2,0,1,0,0,1,1,1,0,0,0,0,1,0
"3688",8574,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"3689",8577,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"3690",8578,1,2,0,1,0,1,1,1,1,1,0,0,0,1,0
"3691",8579,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3692",8580,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3693",8581,1,3,0,0,0,1,0,0,1,0,0,0,0,0,1
"3694",8582,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"3695",8584,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"3696",8585,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"3697",8586,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"3698",8587,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"3699",8589,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
"3700",8591,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"3701",8592,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3702",8593,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
"3703",8594,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"3704",8595,1,3,0,1,0,1,1,1,1,1,0,0,1,1,0
"3705",8596,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"3706",8597,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3707",8598,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0
"3708",8599,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
"3709",8600,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"3710",8601,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3711",8603,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3712",8604,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713",8605,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0
"3714",8606,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3715",8607,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0
"3716",8608,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0
"3717",8609,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"3718",8611,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3719",8612,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3720",8613,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"3721",8614,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"3722",8615,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"3723",8616,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"3724",8618,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"3725",8620,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0
"3726",8622,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3727",8623,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3728",8624,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"3729",8625,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3730",8627,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3731",8629,1,4,0,1,0,1,1,1,1,1,0,1,1,0,1
"3732",8630,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"3733",8631,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0
"3734",8632,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"3735",8633,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"3736",8634,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"3737",8635,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"3738",8636,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"3739",8637,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"3740",8638,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
"3741",8639,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0
"3742",8640,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
"3743",8643,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3744",8645,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"3745",8646,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"3746",8648,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"3747",8651,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3748",8652,1,5,1,1,0,1,0,0,1,0,0,0,1,0,0
"3749",8654,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0
"3750",8655,1,5,1,0,0,1,1,0,1,0,0,0,0,1,0
"3751",8656,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3752",8658,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0
"3753",8659,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3754",8660,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"3755",8661,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"3756",8662,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3757",8663,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3758",8664,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"3759",8665,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3760",8667,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"3761",8668,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3762",8669,1,3,0,1,0,1,1,0,1,1,0,0,1,0,0
"3763",8670,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"3764",8671,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"3765",8672,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3766",8673,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3767",8679,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"3768",8681,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3769",8682,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0
"3770",8683,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"3771",8684,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"3772",8685,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"3773",8686,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
"3774",8687,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"3775",8688,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3776",8689,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"3777",8690,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0
"3778",8691,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"3779",8692,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0
"3780",8693,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3781",8694,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3782",8695,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"3783",8696,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"3784",8697,1,3,0,1,1,1,1,1,1,1,0,0,0,1,0
"3785",8698,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3786",8699,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3787",8702,1,3,0,0,0,1,1,1,1,0,0,0,1,0,0
"3788",8703,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"3789",8704,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"3790",8706,1,3,1,0,0,1,1,1,1,0,0,0,0,1,0
"3791",8707,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"3792",8708,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0
"3793",8709,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"3794",8710,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0
"3795",8711,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0
"3796",8712,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3797",8713,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"3798",8714,1,4,0,1,0,1,1,1,1,1,0,0,1,1,1
"3799",8715,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"3800",8716,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"3801",8718,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0
"3802",8719,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"3803",8720,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3804",8721,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3805",8722,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3806",8723,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0
"3807",8724,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"3808",8725,1,3,0,1,0,1,1,1,1,1,0,0,1,1,0
"3809",8726,1,3,0,1,0,1,0,1,1,0,0,0,0,1,0
"3810",8727,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3811",8729,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"3812",8731,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"3813",8732,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3814",8734,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"3815",8735,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3816",8736,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"3817",8737,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"3818",8738,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"3819",8740,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"3820",8741,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0
"3821",8743,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0
"3822",8744,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0
"3823",8746,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3824",8747,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"3825",8748,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"3826",8749,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3827",8750,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"3828",8751,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"3829",8752,1,5,0,1,0,1,1,1,1,0,0,0,0,0,0
"3830",8753,1,4,0,0,0,1,1,0,1,0,0,0,1,0,0
"3831",8754,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3832",8755,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3833",8757,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3834",8758,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0
"3835",8760,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3836",8761,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3837",8762,1,3,0,1,0,1,1,0,1,0,0,0,1,1,0
"3838",8763,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"3839",8764,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0
"3840",8765,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"3841",8766,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3842",8769,1,3,0,1,1,1,1,1,1,0,0,0,0,1,0
"3843",8771,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0
"3844",8772,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0
"3845",8773,1,3,0,1,0,1,1,1,1,0,0,0,1,1,1
"3846",8774,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"3847",8776,1,2,0,1,0,1,1,1,1,1,0,0,1,0,0
"3848",8777,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3849",8779,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"3850",8780,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0
"3851",8781,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"3852",8783,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0
"3853",8784,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3854",8785,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"3855",8786,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"3856",8787,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0
"3857",8788,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"3858",8789,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
"3859",8790,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3860",8791,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"3861",8792,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"3862",8793,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"3863",8795,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3864",8796,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0
"3865",8797,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"3866",8798,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"3867",8799,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"3868",8800,1,3,0,1,1,1,1,1,1,1,0,1,1,0,0
"3869",8801,1,5,0,1,0,1,1,1,1,0,0,0,0,0,0
"3870",8802,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"3871",8803,1,3,0,1,0,1,1,0,1,1,0,0,0,0,0
"3872",8804,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"3873",8804,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
"3874",8805,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3875",8806,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"3876",8807,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"3877",8808,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3878",8809,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0
"3879",8810,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
"3880",8811,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0
"3881",8812,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"3882",8813,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3883",8814,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"3884",8815,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"3885",8816,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"3886",8817,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"3887",8818,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"3888",8819,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
"3889",8820,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"3890",8822,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"3891",8823,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
"3892",8824,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"3893",8825,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0
"3894",8827,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3895",8829,1,5,0,0,0,1,1,1,0,0,0,0,0,1,0
"3896",8831,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3897",8832,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3898",8833,1,2,0,1,1,1,1,0,1,0,0,0,0,0,0
"3899",8834,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"3900",8837,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0
"3901",8838,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"3902",8840,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0
"3903",8841,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"3904",8842,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3905",8843,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3906",8844,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"3907",8845,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3908",8846,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3909",8849,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"3910",8850,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"3911",8851,1,2,0,1,0,1,1,1,1,1,0,1,1,0,0
"3912",8852,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0
"3913",8853,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"3914",8854,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0
"3915",8855,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3916",8856,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"3917",8857,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"3918",8858,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"3919",8859,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0
"3920",8860,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0
"3921",8862,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3922",8863,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3923",8864,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3924",8865,1,4,1,1,0,1,1,1,1,0,0,0,0,1,0
"3925",8866,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"3926",8868,1,2,0,1,0,1,1,1,1,0,0,0,0,1,0
"3927",8869,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"3928",8871,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"3929",8874,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
"3930",8875,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"3931",8876,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"3932",8877,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"3933",8878,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"3934",8879,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"3935",8880,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"3936",8881,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"3937",8884,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3938",8885,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"3939",8886,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"3940",8887,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"3941",8890,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"3942",8891,1,3,0,1,0,1,1,0,1,0,0,0,1,0,0
"3943",8892,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"3944",8894,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
"3945",8895,1,3,1,1,0,1,1,0,1,0,0,0,0,1,0
"3946",8897,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"3947",8898,1,3,0,1,0,0,0,1,1,0,0,0,0,1,0
"3948",8901,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"3949",8903,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0
"3950",8904,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3951",8905,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"3952",8906,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"3953",8907,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0
"3954",8909,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3955",8910,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3956",8911,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3957",8912,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"3958",8913,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3959",8914,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"3960",8919,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
"3961",8920,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3962",8921,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3963",8922,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"3964",8923,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"3965",8924,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"3966",8925,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"3967",8925,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"3968",8926,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"3969",8927,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
"3970",8928,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3971",8929,1,4,1,0,0,1,1,0,1,0,0,0,0,1,0
"3972",8930,1,3,0,1,0,1,1,0,1,1,0,0,0,1,0
"3973",8931,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0
"3974",8933,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"3975",8934,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0
"3976",8936,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"3977",8938,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"3978",8939,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3979",8940,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0
"3980",8941,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"3981",8942,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0
"3982",8943,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3983",8944,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3984",8945,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"3985",8947,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"3986",8948,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"3987",8949,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"3988",8951,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"3989",8952,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"3990",8955,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3991",8956,1,4,0,1,1,1,1,1,1,1,1,0,1,0,0
"3992",8957,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"3993",8958,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3994",8959,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"3995",8960,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"3996",8964,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
"3997",8965,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"3998",8966,1,4,0,1,0,1,1,1,1,1,0,0,0,0,0
"3999",8967,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"4000",8968,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0
"4001",8969,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0
"4002",8970,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"4003",8971,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"4004",8972,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"4005",8974,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"4006",8975,1,3,0,1,0,1,1,1,0,0,0,0,0,1,0
"4007",8976,1,3,0,1,0,1,1,1,1,0,0,0,1,1,0
"4008",8977,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"4009",8979,1,3,0,1,1,1,1,1,1,0,0,0,0,1,0
"4010",8979,2,3,0,1,1,1,1,0,1,0,0,0,0,0,0
"4011",8980,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"4012",8982,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"4013",8983,1,5,1,0,0,1,1,0,1,0,0,0,0,0,0
"4014",8987,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"4015",8988,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"4016",8989,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"4017",8995,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
