"","vivienda","hogar","ind","jardin","tiempo_jardin","tiempo_esparcimiento_ninos"
"5292",47515,1,2,1,0,83
"5293",47515,1,3,0,0,83
"5294",47520,1,8,0,0,0
"5295",47524,1,4,1,1,0
"5296",47529,1,5,0,0,0
"5297",47529,1,6,0,0,0
"5298",47535,1,4,1,2,0
"5299",47543,1,2,1,3,0
"5300",47545,1,3,0,0,0
"5301",47551,1,6,1,0,0
"5302",47555,1,4,1,1,0
"5303",47558,1,3,0,0,0
"5304",47564,1,3,1,2,0
"5305",47564,1,4,0,0,0
"5306",47565,1,3,0,0,0
"5307",47568,1,3,1,2,0
"5308",47568,1,5,0,0,0
"5309",47577,1,4,0,0,0
"5310",47578,1,3,0,0,0
"5311",47583,1,5,0,0,0
"5312",47584,1,4,0,0,0
"5313",47589,1,4,0,0,0
"5314",47591,1,3,0,0,0
"5315",47598,1,4,1,0,0
"5316",47624,1,4,0,0,0
"5317",47624,1,6,0,0,0
"5318",47633,1,3,1,0,0
"5319",47636,1,3,0,0,0
"5320",47655,1,3,0,0,0
"5321",47656,1,6,1,3,0
"5322",47656,1,7,1,3,0
"5323",47656,1,8,1,3,0
"5324",47682,1,4,0,0,0
"5325",47683,1,4,0,0,0
"5326",47695,1,3,1,0,0
"5327",47695,1,4,0,0,0
"5328",47697,1,4,1,0,0
"5329",47713,1,6,0,0,0
"5330",47715,1,5,1,0,0
"5331",47715,1,6,1,0,0
"5332",47716,1,3,0,0,0
"5333",47717,1,3,1,0,0
"5334",47717,1,4,0,0,0
"5335",47724,1,2,0,0,0
"5336",47729,1,4,0,0,0
"5337",47738,1,5,0,0,0
"5338",47745,1,6,0,0,0
"5339",47748,1,4,0,0,0
"5340",47754,1,3,0,0,0
"5341",47775,1,4,1,0,0
"5342",47775,1,5,0,0,0
"5343",47795,1,3,1,4,0
"5344",47798,1,3,0,0,0
"5345",47799,1,4,0,0,0
"5346",47803,1,6,0,0,0
"5347",47810,1,2,0,0,0
"5348",47821,1,3,0,0,0
"5349",47822,1,3,0,0,0
"5350",47831,1,3,0,0,0
"5351",47837,1,4,0,0,0
"5352",47842,1,3,1,0,0
"5353",47847,1,5,0,0,0
"5354",47848,1,4,0,0,0
"5355",47848,1,6,1,4,0
"5356",47848,1,7,1,4,0
"5357",47848,1,9,0,0,0
"5358",47853,1,4,0,0,0
"5359",47854,1,5,1,0,0
"5360",47855,1,3,0,0,0
"5361",47860,1,3,1,0,0
"5362",47860,1,4,0,0,0
"5363",47861,1,3,0,0,0
"5364",48191,1,5,1,0,0
"5365",48195,1,3,1,4,0
"5366",48217,1,2,0,0,0
"5367",48221,1,2,1,0,0
"5368",48225,1,4,0,0,0
"5369",48227,1,2,0,0,0
"5370",48228,1,5,1,0,0
"5371",48230,1,3,1,0,0
"5372",48252,1,3,1,2,0
"5373",48252,1,4,1,0,0
"5374",48261,1,4,0,0,0
"5375",48263,1,4,0,0,0
"5376",48263,1,5,0,0,0
"5377",48271,1,3,0,0,0
"5378",48276,1,4,0,0,0
"5379",48280,1,3,0,0,0
"5380",48282,1,4,0,0,0
"5381",48282,1,5,0,0,0
"5382",48283,1,3,0,0,0
"5383",48286,1,4,0,0,0
"5384",48286,1,5,0,0,0
"5385",48294,1,5,1,1,0
"5386",48315,1,4,0,0,0
"5387",48319,1,6,0,0,0
"5388",48340,1,3,1,4,0
"5389",48343,1,6,0,0,0
"5390",48369,1,5,1,0,0
"5391",48374,1,4,0,0,0
"5392",48379,1,3,0,0,0
"5393",48384,1,5,0,0,0
"5394",48385,1,4,0,0,0
"5395",48392,1,3,0,0,0
"5396",48392,1,4,0,0,0
"5397",48395,1,3,1,0,0
"5398",48400,1,4,0,0,0
"5399",48405,1,3,0,0,0
"5400",48415,1,6,0,0,0
"5401",48418,1,3,0,0,0
"5402",48421,1,3,0,0,0
"5403",48425,1,4,1,0,0
"5404",48426,1,5,0,0,0
"5405",48435,1,4,1,0,0
"5406",48438,1,2,0,0,0
"5407",48441,1,2,0,0,0
"5408",48442,1,4,1,1,0
"5409",48452,1,3,0,0,0
"5410",48456,1,4,0,0,0
"5411",48487,1,3,0,0,0
"5412",48487,1,4,0,0,0
"5413",48488,1,3,1,2,0
"5414",48495,1,4,0,0,0
"5415",48499,1,3,0,0,0
"5416",48509,1,4,0,0,0
"5417",48512,1,4,0,0,0
"5418",48513,1,4,0,0,0
"5419",48514,2,3,0,0,0
"5420",48525,1,3,0,0,0
"5421",48531,1,3,1,0,0
"5422",48532,1,2,1,0,0
"5423",48539,1,4,1,0,0
"5424",48539,1,5,0,0,0
"5425",48544,1,3,1,2,0
"5426",48546,1,3,1,0,0
"5427",48546,1,4,0,0,0
"5428",48557,1,4,1,0,0
"5429",48558,1,5,0,0,0
"5430",48567,1,4,1,3,0
"5431",48573,1,4,0,0,0
"5432",48573,1,7,0,0,0
"5433",48574,1,7,0,0,0
"5434",48574,2,3,1,0,0
"5435",48574,2,4,0,0,0
"5436",48576,1,5,0,0,0
"5437",48580,1,5,0,0,0
"5438",48586,1,3,0,0,0
"5439",48586,1,4,0,0,0
"5440",48591,1,3,0,0,0
"5441",48594,1,4,0,0,0
"5442",48595,1,4,0,0,0
"5443",48598,1,5,0,0,0
"5444",48601,1,4,1,0,0
"5445",48609,1,4,1,0,0
"5446",48610,1,4,0,0,0
"5447",48612,1,2,0,0,0
"5448",48612,1,3,1,0,0
"5449",48621,1,6,0,0,0
"5450",48623,1,3,1,2,0
"5451",48631,1,3,0,0,0
"5452",48633,1,6,0,0,0
"5453",48635,1,3,0,0,0
"5454",48661,1,4,1,0,0
"5455",48669,1,2,0,0,0
"5456",48669,1,3,0,0,0
"5457",48677,1,6,0,0,0
"5458",48706,1,4,0,0,0
"5459",48706,1,8,0,0,0
"5460",48708,1,4,0,0,0
"5461",48723,1,4,0,0,0
"5462",48724,1,4,0,0,0
"5463",48725,1,3,0,0,0
"5464",48725,1,5,0,0,0
"5465",48729,1,9,1,0,0
"5466",48741,1,2,1,0,0
"5467",48745,1,3,0,0,0
"5468",48762,1,7,0,0,0
"5469",48770,1,3,0,0,0
"5470",48779,1,3,0,0,0
"5471",48781,1,3,0,0,0
"5472",48798,1,5,0,0,0
"5473",48798,1,7,0,0,0
"5474",48804,1,2,0,0,0
"5475",48814,1,3,0,0,0
"5476",48825,1,3,0,0,0
"5477",48836,1,3,0,0,0
"5478",48849,1,4,0,0,0
"5479",48854,1,2,1,6,0
"5480",48857,1,3,0,0,0
"5481",48858,1,6,0,0,0
"5482",48860,1,2,0,0,0
"5483",48860,1,3,0,0,0
"5484",48861,1,4,0,0,0
"5485",48870,1,3,1,3,0
"5486",48876,1,3,0,0,0
"5487",48888,1,9,1,0,0
"5488",48890,1,5,1,10,0
"5489",48895,1,5,0,0,0
"5490",48898,1,4,0,0,0
"5491",48900,1,4,1,0,0
"5492",48920,1,6,0,0,0
"5493",48924,1,3,0,0,0
"5494",48934,1,4,0,0,0
"5495",48963,1,5,0,0,0
"5496",48963,1,6,0,0,0
"5497",48983,1,4,1,1,0
"5498",48983,1,5,0,0,0
"5499",48990,1,4,0,0,0
"5500",49006,1,4,0,0,0
"5501",49025,1,3,0,0,0
"5502",49036,1,5,0,0,0
"5503",49042,1,4,0,0,0
"5504",49046,1,2,0,0,0
"5505",49065,1,4,0,0,0
"5506",49072,1,3,0,0,0
"5507",49073,1,3,0,0,0
"5508",49075,1,5,0,0,0
"5509",49079,1,7,0,0,0
"5510",49089,1,4,1,0,0
"5511",49095,1,4,0,0,0
"5512",49097,1,4,0,0,0
"5513",49097,1,5,0,0,0
"5514",49097,1,6,0,0,0
"5515",49114,1,3,1,1,0
"5516",49114,1,4,0,0,0
"5517",49115,1,3,0,0,0
"5518",49123,1,5,0,0,0
"5519",49149,1,3,0,0,0
"5520",49150,1,3,1,0,0
"5521",49167,1,4,0,0,0
"5522",49179,1,4,0,0,0
"5523",49189,1,3,1,0,0
"5524",49193,1,6,0,0,0
"5525",49194,1,4,1,0,0
"5526",49199,1,3,0,0,0
"5527",49205,2,3,0,0,0
"5528",49209,1,6,0,0,0
"5529",49210,1,4,1,0,0
"5530",49216,1,3,0,0,0
"5531",49217,1,2,1,0,0
"5532",49217,1,3,0,0,0
"5533",49222,1,3,0,0,0
"5534",49226,1,5,0,0,0
"5535",49245,1,4,0,0,0
"5536",49246,1,5,0,0,0
"5537",49249,1,4,0,0,0
"5538",49250,1,7,1,0,0
"5539",49267,1,3,0,0,0
"5540",49277,1,5,0,0,0
"5541",49278,1,5,0,0,0
"5542",49287,1,4,0,0,0
"5543",49291,1,3,1,0,0
"5544",49292,1,3,0,0,0
"5545",49294,1,6,0,0,0
"5546",49308,1,4,0,0,0
"5547",49310,1,5,0,0,0
"5548",49320,1,2,0,0,0
"5549",49340,1,3,0,0,99
"5550",49341,1,2,0,0,0
"5551",49353,1,6,0,0,0
"5552",49359,1,3,0,0,0
"5553",49361,1,4,0,0,0
"5554",49372,1,4,1,0,0
"5555",49374,1,3,0,0,0
"5556",49389,1,3,1,4,0
"5557",49389,1,4,0,0,0
"5558",49391,1,3,1,7,0
"5559",49399,1,5,0,0,0
"5560",49402,1,2,0,0,0
"5561",49402,1,4,0,0,0
"5562",49409,1,3,0,0,0
"5563",49412,1,3,0,0,0
"5564",49438,1,5,1,0,0
"5565",49439,1,2,0,0,0
"5566",49440,1,4,1,0,0
"5567",49441,1,5,1,0,0
"5568",49443,1,3,0,0,0
"5569",49449,1,6,1,1,0
"5570",49453,1,3,1,0,0
"5571",49453,1,4,0,0,0
"5572",49457,1,4,0,0,0
"5573",49457,1,5,0,0,0
"5574",49457,1,6,0,0,0
"5575",49469,1,2,0,0,0
"5576",49469,1,3,0,0,0
"5577",49503,1,5,0,0,0
"5578",49511,1,4,0,0,0
"5579",49525,1,3,0,0,0
"5580",49531,1,2,0,0,0
"5581",49558,1,3,0,0,0
"5582",49558,1,7,0,0,0
"5583",49564,1,3,0,0,0
"5584",49574,1,4,0,0,0
"5585",49576,1,4,1,0,0
"5586",49579,1,3,0,0,0
"5587",49590,1,2,1,0,0
"5588",49591,1,4,0,0,0
"5589",49592,1,3,0,0,0
"5590",49596,1,5,0,0,0
"5591",49617,1,5,0,0,0
"5592",49626,1,4,0,0,0
"5593",49629,1,4,0,0,24
"5594",49632,1,3,1,0,0
"5595",49642,1,3,0,0,0
"5596",49645,1,4,0,0,0
"5597",49653,1,7,1,0,0
"5598",49657,1,6,0,0,0
"5599",49663,1,7,1,0,0
"5600",49681,1,4,1,0,0
"5601",49683,1,4,0,0,0
"5602",49686,1,4,0,0,0
"5603",49693,1,5,0,0,0
"5604",49701,1,2,0,0,0
"5605",49704,1,4,0,0,0
"5606",49713,1,3,1,0,0
"5607",49720,1,3,1,0,0
"5608",49722,1,3,0,0,0
"5609",49732,1,3,0,0,0
"5610",49734,1,4,0,0,0
"5611",49739,1,4,0,0,0
"5612",49744,1,4,0,0,0
"5613",49749,1,5,0,0,0
"5614",49758,1,3,1,0,0
"5615",49771,1,3,0,0,0
"5616",49785,1,6,1,0,0
"5617",49786,1,4,0,0,0
"5618",49794,1,3,0,0,0
"5619",49796,1,4,0,0,0
"5620",49808,1,3,0,0,0
"5621",49808,1,5,0,0,0
"5622",49818,1,6,0,0,0
"5623",49829,1,4,0,0,0
"5624",49832,1,4,1,0,0
"5625",49835,1,5,0,0,0
"5626",49837,1,6,0,0,0
"5627",49846,1,3,0,0,0
"5628",49848,1,3,0,0,0
"5629",49854,1,3,0,0,0
"5630",49862,1,6,0,0,0
"5631",49863,1,2,0,0,0
"5632",49863,1,3,0,0,0
"5633",49887,1,4,1,0,0
"5634",49898,1,4,1,0,0
"5635",49907,1,9,1,0,0
"5636",49919,1,4,0,0,0
"5637",49924,1,3,1,0,0
"5638",49935,1,4,0,0,0
"5639",49936,1,4,0,0,0
"5640",49945,1,4,0,0,0
"5641",49956,1,7,0,0,0
"5642",49962,1,5,0,0,0
"5643",49973,1,6,0,0,0
"5644",49983,1,4,1,0,0
"5645",49987,1,2,0,0,0
"5646",49988,1,3,1,0,0
"5647",50015,1,3,0,0,0
"5648",50016,1,5,0,0,0
"5649",50028,1,2,0,0,0
"5650",50028,1,3,0,0,0
"5651",50030,1,5,0,0,0
"5652",50032,1,3,0,0,0
"5653",50036,1,3,0,0,0
"5654",50040,1,4,1,0,0
"5655",50049,1,3,0,0,0
"5656",50051,1,4,0,0,0
"5657",50055,1,5,0,0,0
"5658",50063,1,6,1,0,0
"5659",50064,1,3,1,2,0
"5660",50064,1,4,0,0,0
"5661",50070,1,3,0,0,0
"5662",50086,1,3,1,0,0
"5663",50088,1,3,0,0,0
"5664",50090,1,4,0,0,0
"5665",50096,1,4,0,0,0
"5666",50098,1,4,0,0,0
"5667",50103,1,3,0,0,0
"5668",50106,1,3,0,0,0
"5669",50113,1,3,0,0,0
"5670",50118,1,5,1,0,0
"5671",50126,1,4,0,0,0
"5672",50127,1,3,0,0,0
"5673",50128,1,5,0,0,0
"5674",50129,1,3,0,0,0
"5675",50134,1,3,1,0,0
"5676",50144,1,3,0,0,0
"5677",50156,1,4,0,0,0
"5678",50165,1,4,0,0,0
"5679",50167,1,4,0,0,0
"5680",50176,1,3,0,0,0
"5681",50180,1,3,1,0,0
"5682",50182,1,5,0,0,0
"5683",50187,1,4,1,0,0
"5684",50195,2,3,0,0,0
"5685",50199,1,2,1,3,0
"5686",50203,1,3,0,0,0
"5687",50204,1,5,1,0,0
"5688",50237,1,4,0,0,0
"5689",50241,1,6,0,0,0
"5690",50241,1,7,0,0,0
"5691",50242,1,4,0,0,0
"5692",50245,1,4,0,0,0
"5693",50245,1,5,0,0,0
"5694",50247,1,3,1,0,0
"5695",50253,1,3,0,0,0
"5696",50257,1,5,0,0,0
"5697",50258,1,6,0,0,0
"5698",50268,1,2,0,0,0
"5699",50278,1,5,0,0,0
"5700",50293,1,5,1,5,0
"5701",50304,1,5,0,0,0
"5702",50316,1,3,0,0,0
"5703",50331,1,2,0,0,0
"5704",50352,1,4,1,0,0
"5705",50355,1,5,0,0,0
"5706",50363,1,4,0,0,0
"5707",50375,1,6,1,0,0
"5708",50375,1,7,0,0,0
"5709",50375,1,8,0,0,0
"5710",50378,1,3,0,0,0
"5711",50384,1,2,0,0,0
"5712",50385,1,6,0,0,0
"5713",50389,1,4,0,0,0
"5714",50391,1,3,0,0,0
"5715",50391,1,4,0,0,0
"5716",50441,1,3,0,0,0
"5717",50445,1,3,1,2,0
"5718",50464,1,3,0,0,0
"5719",50466,1,5,1,0,0
"5720",50467,1,4,0,0,0
"5721",50472,1,6,0,0,0
"5722",50472,2,5,0,0,0
"5723",50477,1,4,1,4,0
"5724",50482,1,3,0,0,0
"5725",50489,1,4,0,0,0
"5726",50498,1,3,0,0,0
"5727",50508,1,3,1,0,0
"5728",50511,1,5,0,0,0
"5729",50518,1,4,0,0,0
"5730",50522,1,5,1,0,0
"5731",50526,1,4,1,0,0
"5732",50528,1,3,1,0,0
"5733",50550,1,3,0,0,0
"5734",50551,1,6,0,0,0
"5735",50554,1,5,0,0,0
"5736",50554,1,6,0,0,0
"5737",50560,1,3,0,0,0
"5738",50560,1,4,0,0,0
"5739",50570,1,2,0,0,0
"5740",50573,1,4,0,0,0
"5741",50575,1,7,0,0,0
"5742",50577,1,5,1,0,0
"5743",50579,1,4,0,0,0
"5744",50586,1,3,0,0,0
"5745",50586,1,4,0,0,0
"5746",50600,1,4,0,0,0
"5747",50612,1,3,0,0,0
"5748",50620,1,4,0,0,0
"5749",50623,1,3,0,0,0
"5750",50623,1,4,0,0,0
"5751",50639,1,6,0,0,0
"5752",50640,1,2,0,0,0
"5753",50646,1,3,0,0,0
"5754",50647,1,6,0,0,0
"5755",50647,1,7,1,0,0
"5756",50647,1,8,1,0,0
"5757",50651,1,4,0,0,0
"5758",50660,1,3,1,0,0
"5759",50680,1,4,0,0,0
"5760",50696,1,3,0,0,0
"5761",50703,1,4,0,0,0
"5762",50703,1,5,0,0,0
"5763",50703,1,6,0,0,0
"5764",50704,1,4,0,0,0
"5765",50710,1,4,0,0,0
"5766",50717,1,3,0,0,0
"5767",50719,1,2,1,0,0
"5768",50727,1,3,1,0,0
"5769",50728,1,5,1,0,0
"5770",50738,1,5,1,4,0
"5771",50749,1,5,1,0,0
"5772",50768,1,4,1,3,0
"5773",50768,1,5,0,0,0
"5774",50786,1,5,0,0,0
"5775",50789,1,8,0,0,0
"5776",50801,1,9,0,0,0
"5777",50812,1,3,0,0,0
"5778",50815,1,5,1,0,0
"5779",50829,1,4,0,0,0
"5780",50830,1,4,0,0,0
"5781",50834,1,3,1,3,0
"5782",50835,1,6,0,0,0
"5783",50840,1,5,1,0,0
"5784",50841,1,5,0,0,0
"5785",50847,1,5,0,0,0
"5786",50859,1,3,0,0,0
"5787",50865,1,5,0,0,0
"5788",50872,1,3,0,0,0
"5789",50872,1,4,0,0,0
"5790",50881,1,4,1,0,0
"5791",50888,1,4,0,0,0
"5792",50888,1,5,0,0,0
"5793",50896,1,5,1,3,0
"5794",50918,1,5,0,0,0
"5795",50925,1,4,1,8,0
"5796",50926,1,5,0,0,0
"5797",50930,1,5,1,0,0
"5798",50937,1,5,0,0,0
"5799",50937,1,6,0,0,0
"5800",50945,1,5,0,0,0
"5801",50950,1,4,0,0,0
"5802",50967,1,4,0,0,0
"5803",50981,1,3,1,4,0
"5804",50996,1,5,0,0,0
"5805",50998,1,4,1,3,0
"5806",51001,1,5,1,0,0
"5807",51001,1,6,0,0,0
"5808",51002,1,6,0,0,0
"5809",51029,1,5,0,0,0
"5810",51030,1,3,0,0,0
"5811",51040,1,3,0,0,0
"5812",51053,1,4,1,0,0
"5813",51055,1,4,0,0,0
"5814",51057,1,4,0,0,0
"5815",51060,1,3,0,0,0
"5816",51069,1,3,1,0,0
"5817",51072,1,3,0,0,0
"5818",51076,1,4,0,0,0
"5819",51082,1,3,1,0,0
"5820",51084,1,2,0,0,0
"5821",51094,1,3,0,0,0
"5822",51101,1,3,1,0,0
"5823",51105,1,4,0,0,0
"5824",51111,1,3,0,0,57
"5825",51111,1,4,0,0,0
"5826",51122,1,4,0,0,0
"5827",51128,1,7,0,0,0
"5828",51129,1,6,0,0,0
"5829",51129,1,7,0,0,0
"5830",51129,1,8,0,0,0
"5831",51135,1,3,1,0,0
"5832",51147,1,6,0,0,0
"5833",51152,1,4,0,0,0
"5834",51155,1,4,0,0,0
"5835",51170,1,4,0,0,0
"5836",51178,1,6,0,0,0
"5837",51182,1,4,0,0,0
"5838",51185,1,3,0,0,0
"5839",51189,2,4,0,0,0
"5840",51204,1,3,0,0,0
"5841",51205,1,3,0,0,0
"5842",51205,1,4,0,0,0
"5843",51205,1,7,0,0,0
"5844",51216,1,3,0,0,0
"5845",51227,1,5,0,0,0
"5846",51230,1,3,1,0,0
"5847",51230,1,4,0,0,0
"5848",51231,1,2,0,0,0
"5849",51239,1,4,0,0,0
"5850",51241,1,3,0,0,0
"5851",51241,1,4,0,0,0
"5852",51244,1,3,1,0,0
"5853",51249,1,4,0,0,0
"5854",51258,1,4,0,0,0
"5855",51260,1,3,0,0,0
"5856",51261,1,4,1,4,0
"5857",51264,1,3,0,0,0
"5858",51270,1,4,0,0,0
"5859",51270,1,5,0,0,0
"5860",51272,1,5,1,0,0
"5861",51273,1,2,0,0,0
"5862",51276,1,3,0,0,0
"5863",51296,1,5,0,0,0
"5864",51303,1,5,1,0,0
"5865",51303,1,7,1,0,0
"5866",51303,1,8,0,0,0
"5867",51309,1,4,1,4,0
"5868",51310,1,4,0,0,0
"5869",51312,1,3,0,0,0
"5870",51312,1,4,0,0,0
"5871",51328,1,6,0,0,0
"5872",51337,1,6,0,0,0
"5873",51340,1,4,0,0,0
"5874",51349,1,3,0,0,0
"5875",51375,1,6,0,0,0
"5876",51386,1,3,0,0,0
"5877",51387,1,4,0,0,0
"5878",51390,1,5,0,0,0
"5879",51399,1,5,0,0,0
"5880",51404,1,5,0,0,0
"5881",51405,1,3,0,0,0
"5882",51407,1,6,1,0,0
"5883",51407,1,7,1,0,0
"5884",51417,1,5,1,0,0
"5885",51421,1,9,0,0,0
"5886",51429,1,4,0,0,0
"5887",51442,1,4,0,0,0
"5888",51449,1,4,0,0,0
"5889",51466,1,5,1,0,0
"5890",51468,1,5,0,0,0
"5891",51472,1,4,0,0,0
"5892",51484,1,4,0,0,0
"5893",51493,1,3,0,0,0
"5894",51496,1,6,1,1,0
"5895",51500,1,4,0,0,0
"5896",51512,1,3,0,0,0
"5897",51519,1,4,1,4,0
"5898",51524,1,3,1,0,0
"5899",51530,1,2,0,0,0
"5900",51532,1,4,0,0,0
"5901",51556,1,5,1,0,0
"5902",51564,1,6,0,0,0
"5903",51567,1,4,0,0,0
"5904",51568,1,4,1,2,0
"5905",51571,1,5,0,0,0
"5906",51571,1,6,0,0,0
"5907",51573,1,4,0,0,0
"5908",51579,1,3,1,0,0
"5909",51589,1,3,0,0,0
"5910",51593,1,3,0,0,0
"5911",51595,1,3,1,0,0
"5912",51598,1,9,0,0,0
"5913",51610,1,6,0,0,0
"5914",51633,1,3,0,0,0
"5915",51633,1,4,0,0,0
"5916",51634,1,6,0,0,0
"5917",51653,1,4,0,0,0
"5918",51653,1,5,0,0,0
"5919",51659,1,3,1,1,0
"5920",51661,1,4,0,0,0
"5921",51661,1,5,0,0,0
"5922",51662,1,3,0,0,0
"5923",51664,1,3,0,0,0
"5924",51667,1,3,1,0,0
"5925",51669,1,3,0,0,0
"5926",51681,1,4,0,0,0
"5927",51697,1,2,1,0,0
"5928",51697,1,3,1,0,0
"5929",51703,1,4,0,0,0
"5930",51720,1,4,1,0,142
"5931",51724,1,5,0,0,0
"5932",51732,1,3,0,0,0
"5933",51737,1,4,0,0,0
"5934",51747,1,3,1,6,0
"5935",51761,1,3,0,0,0
"5936",51765,1,3,1,0,0
"5937",51765,1,4,0,0,0
"5938",51792,1,3,1,0,0
"5939",51804,1,5,1,0,0
"5940",51805,1,5,1,3,0
"5941",51805,1,8,1,3,0
"5942",51805,1,9,0,0,0
"5943",51810,1,2,0,0,0
"5944",51813,1,4,0,0,0
"5945",51828,1,3,1,2,0
"5946",51840,1,3,0,0,0
"5947",51848,1,4,1,0,0
"5948",51865,1,4,0,0,0
"5949",51872,1,5,0,0,0
"5950",51878,1,4,0,0,0
"5951",51878,1,5,0,0,0
"5952",51880,1,4,1,0,0
"5953",51882,1,4,0,0,0
"5954",51894,1,3,0,0,0
"5955",51897,1,4,0,0,0
"5956",51907,1,3,0,0,0
"5957",51908,1,3,0,0,0
"5958",51915,1,3,0,0,0
"5959",51935,1,3,1,0,0
"5960",51941,1,2,1,5,0
"5961",51971,1,3,0,0,0
"5962",51986,1,3,0,0,0
"5963",51987,1,3,1,0,0
"5964",51987,1,4,0,0,0
"5965",51999,1,4,0,0,0
"5966",52013,1,3,0,0,0
"5967",52013,1,4,0,0,0
"5968",52023,1,3,0,0,0
"5969",52034,1,3,0,0,0
"5970",52051,1,4,0,0,0
"5971",52051,1,5,0,0,0
"5972",52054,1,5,1,0,0
"5973",52063,1,7,0,0,0
"5974",52069,1,2,1,4,0
"5975",52070,1,3,0,0,0
"5976",52072,1,4,1,0,0
"5977",52075,1,4,0,0,0
"5978",52078,1,3,0,0,0
"5979",52092,1,5,0,0,0
"5980",52099,1,3,0,0,0
"5981",52102,1,3,0,0,0
"5982",52122,1,5,1,0,0
"5983",52132,1,4,0,0,0
"5984",52133,1,3,0,0,0
"5985",52135,1,5,0,0,0
"5986",52150,1,3,0,0,0
"5987",52162,1,5,1,0,0
"5988",52170,1,3,0,0,0
"5989",52194,1,4,0,0,0
"5990",52197,1,3,1,1,0
"5991",52255,1,2,0,0,0
"5992",52255,1,3,0,0,0
"5993",52260,1,2,1,2,0
"5994",52262,1,5,0,0,0
"5995",52264,1,5,0,0,0
"5996",52265,1,5,0,0,0
"5997",52276,2,3,1,1,0
"5998",52279,1,3,1,0,0
"5999",52292,1,5,0,0,0
"6000",52301,1,5,0,0,0
"6001",52301,2,4,0,0,0
"6002",52306,1,5,0,0,0
"6003",52316,1,4,0,0,0
"6004",52318,1,2,1,4,0
"6005",52318,1,3,1,4,0
"6006",52319,1,3,0,0,0
"6007",52323,1,5,0,0,0
"6008",52334,1,5,1,0,0
"6009",52337,1,3,1,6,0
"6010",52347,1,4,1,0,0
"6011",52368,1,3,0,0,0
"6012",52394,1,3,0,0,0
"6013",52398,1,8,1,0,0
"6014",52399,1,4,0,0,0
"6015",52402,1,8,0,0,0
"6016",52423,1,4,0,0,0
"6017",52425,1,7,0,0,0
"6018",52428,1,3,0,0,0
"6019",52429,1,4,0,0,0
"6020",52431,1,4,1,0,0
"6021",52453,1,5,1,0,0
"6022",52459,1,4,0,0,0
"6023",52462,1,6,0,0,0
"6024",52471,1,4,0,0,0
"6025",52481,1,3,0,0,0
"6026",52502,1,3,0,0,0
"6027",52511,1,5,0,0,0
"6028",52511,1,6,0,0,0
"6029",52516,1,3,0,0,0
"6030",52522,1,4,1,6,0
"6031",52531,1,8,0,0,0
"6032",52536,1,3,1,0,0
"6033",52543,1,3,0,0,0
"6034",52553,1,5,1,0,0
"6035",52556,1,3,0,0,0
"6036",52565,1,4,0,0,0
"6037",52569,1,4,0,0,0
"6038",52577,1,4,0,0,0
"6039",52585,1,7,1,0,0
"6040",52599,1,3,0,0,0
"6041",52601,1,3,1,2,0
"6042",52603,1,3,0,0,0
"6043",52612,1,3,0,0,0
"6044",52621,1,6,1,0,0
"6045",52630,1,4,0,0,0
"6046",52631,1,3,0,0,0
"6047",52643,1,3,0,0,0
"6048",52683,1,4,1,0,0
"6049",52685,1,3,0,0,0
"6050",52687,1,3,1,0,0
"6051",52688,1,4,0,0,0
"6052",52710,1,5,1,0,0
"6053",52721,1,3,1,0,0
"6054",52735,1,3,0,0,0
"6055",52742,1,5,1,1,0
"6056",52763,1,2,0,0,0
"6057",52771,1,3,0,0,0
"6058",52784,1,3,0,0,0
"6059",52784,1,4,0,0,0
"6060",52787,1,3,1,0,0
"6061",52788,1,3,0,0,0
"6062",52805,1,2,0,0,0
"6063",52816,2,4,0,0,0
"6064",52825,1,4,0,0,0
"6065",52828,1,4,1,4,0
"6066",52834,1,3,0,0,0
"6067",52834,1,4,0,0,0
"6068",52850,1,5,0,0,0
"6069",52856,1,3,1,0,0
"6070",52872,1,4,0,0,0
"6071",52885,1,6,0,0,0
"6072",52894,1,3,0,0,0
"6073",52908,1,3,0,0,0
"6074",52909,1,4,1,0,0
"6075",52917,1,2,0,0,0
"6076",52921,1,6,1,2,0
"6077",52929,1,3,0,0,0
"6078",52934,1,5,1,0,0
"6079",52939,1,2,0,0,0
"6080",52941,1,3,0,0,0
"6081",52941,1,4,0,0,0
"6082",52954,1,3,1,0,0
"6083",52954,1,4,0,0,0
"6084",52958,1,3,0,0,0
"6085",52966,1,2,1,0,0
"6086",52969,1,3,0,0,0
"6087",52975,1,4,0,0,0
"6088",52991,1,3,1,0,0
"6089",53006,1,4,0,0,0
"6090",53030,1,5,0,0,0
"6091",53032,1,3,0,0,0
"6092",53039,1,3,1,0,0
"6093",53059,1,5,1,0,0
"6094",53059,1,7,1,0,0
"6095",53065,1,3,0,0,0
"6096",53071,1,3,1,0,0
"6097",53072,1,3,1,4,0
"6098",53075,1,2,0,0,0
"6099",53084,1,6,0,0,0
"6100",53139,1,5,0,0,0
"6101",53165,1,4,0,0,0
"6102",53174,1,4,0,0,0
"6103",53176,1,4,0,0,0
"6104",53184,2,3,0,0,0
"6105",53188,1,4,0,0,0
"6106",53203,1,3,0,0,0
"6107",53213,1,6,0,0,0
"6108",53215,1,3,0,0,0
"6109",53253,1,5,1,3,0
"6110",53257,1,4,0,0,0
"6111",53258,1,5,1,4,0
