"","vivienda","tipo_vivienda","electricidad","acueducto","alcantarillado","recoleccion_basuras","internet","gas","mes_ref","dia_ref","cabecera","region"
"21720",38568,2,1,1,1,1,1,0,2,7,1,4
"21721",38569,2,1,1,1,1,1,1,2,5,1,2
"21722",38570,1,1,1,1,1,1,1,2,5,1,4
"21723",38572,1,1,1,0,1,1,1,2,5,0,3
"21724",38573,1,1,1,0,0,0,0,2,6,0,2
"21725",38574,2,1,0,0,1,1,0,2,7,1,6
"21726",38575,2,1,1,0,1,0,0,2,1,1,6
"21727",38576,2,1,1,1,1,1,1,2,6,1,4
"21728",38577,1,1,1,1,1,1,1,2,7,1,1
"21729",38578,1,1,1,1,1,1,1,2,4,1,1
"21730",38580,2,1,1,1,1,1,1,2,5,1,2
"21731",38581,1,1,1,0,1,1,1,2,7,1,1
"21732",38582,1,1,0,0,1,1,0,2,1,1,6
"21733",38583,1,1,1,1,1,1,1,2,6,1,1
"21734",38585,1,1,1,0,1,0,0,2,7,1,1
"21735",38587,2,1,1,1,1,1,1,2,7,1,4
"21736",38588,1,1,1,1,1,1,1,2,1,1,3
"21737",38589,1,1,1,0,1,0,1,2,7,1,1
"21738",38590,2,1,1,1,1,1,1,2,7,1,1
"21739",38591,2,1,1,1,1,1,1,2,6,1,3
"21740",38592,2,1,1,1,1,1,1,2,4,1,4
"21741",38593,1,1,1,1,1,0,1,2,5,1,4
"21742",38596,2,1,1,1,1,1,1,2,6,1,2
"21743",38599,1,1,1,1,1,0,1,2,7,1,1
"21744",38600,1,1,1,1,1,1,1,2,5,1,3
"21745",38601,2,1,1,1,1,1,1,2,4,1,2
"21746",38602,2,1,1,1,1,0,1,2,5,1,3
"21747",38605,1,1,1,1,1,1,1,2,7,1,4
"21748",38606,1,0,0,0,0,0,0,2,7,0,1
"21749",38607,1,1,1,1,1,1,1,2,5,1,4
"21750",38608,2,1,1,1,1,1,1,2,6,1,3
"21751",38609,1,1,1,1,1,0,1,2,2,1,4
"21752",38610,1,1,1,1,1,0,0,2,6,1,4
"21753",38612,2,1,1,1,1,1,1,2,4,1,5
"21754",38613,1,1,1,1,1,1,1,2,1,1,1
"21755",38614,1,1,0,0,1,1,1,2,6,1,1
"21756",38615,1,1,1,0,1,0,1,2,5,1,2
"21757",38616,2,1,1,1,1,1,1,2,5,1,3
"21758",38618,2,1,0,0,1,0,1,2,5,1,1
"21759",38619,2,1,1,0,1,1,1,2,2,1,1
"21760",38620,2,1,1,1,1,1,1,2,7,1,2
"21761",38621,1,1,1,0,1,1,1,2,5,0,3
"21762",38622,2,1,1,1,1,0,1,2,7,1,1
"21763",38623,2,1,1,1,1,1,1,2,6,1,2
"21764",38624,2,1,1,1,1,0,1,2,4,1,1
"21765",38625,2,1,1,1,1,1,1,2,4,1,1
"21766",38626,1,1,1,1,1,1,1,2,5,1,1
"21767",38627,2,1,1,1,1,1,1,2,3,1,2
"21768",38628,1,1,1,0,1,0,1,2,5,1,1
"21769",38629,1,1,1,1,1,0,1,2,5,1,3
"21770",38630,2,1,1,1,1,1,1,2,5,1,1
"21771",38631,1,1,1,1,1,1,1,2,7,1,3
"21772",38632,2,1,1,1,1,1,1,2,5,1,5
"21773",38633,2,1,1,1,1,1,1,2,7,1,2
"21774",38634,1,1,1,1,1,0,1,2,2,1,3
"21775",38635,1,1,1,1,1,1,1,2,1,1,4
"21776",38636,2,1,1,1,1,1,0,2,5,1,1
"21777",38637,2,1,1,0,1,0,0,2,6,1,1
"21778",38638,1,1,1,1,1,0,0,2,4,1,5
"21779",38639,1,1,1,1,1,1,1,2,5,1,3
"21780",38640,1,1,1,0,0,0,1,2,6,0,2
"21781",38641,1,1,1,0,1,1,1,2,4,1,1
"21782",38642,1,1,0,0,0,0,0,2,5,0,1
"21783",38643,1,0,0,0,0,0,0,2,4,0,1
"21784",38644,1,1,1,1,1,1,1,2,5,1,1
"21785",38645,1,1,1,1,1,1,1,2,7,1,3
"21786",38646,1,1,0,0,0,0,0,2,5,0,1
"21787",38647,2,1,1,1,1,1,1,2,5,1,2
"21788",38648,1,1,1,1,1,1,1,2,5,0,2
"21789",38649,2,1,1,1,1,1,1,2,4,1,2
"21790",38650,1,1,1,1,1,0,1,2,1,1,1
"21791",38652,2,1,1,1,1,0,1,2,5,1,2
"21792",38653,3,1,1,1,1,0,0,2,4,1,1
"21793",38654,2,1,1,1,1,0,1,2,4,1,1
"21794",38656,2,1,1,1,1,1,1,2,5,1,1
"21795",38657,2,1,1,1,1,1,1,2,6,1,5
"21796",38658,1,1,1,1,1,1,1,2,4,1,3
"21797",38659,2,1,1,1,1,1,1,2,1,1,2
"21798",38660,2,1,1,1,1,1,1,2,6,1,3
"21799",38661,2,1,1,1,1,0,1,2,2,1,2
"21800",38662,2,1,1,1,1,0,1,2,5,1,2
"21801",38663,1,1,1,1,1,1,1,2,5,1,2
"21802",38664,2,1,1,1,1,1,1,2,5,1,5
"21803",38665,1,1,1,1,0,0,1,2,6,1,3
"21804",38666,2,0,1,1,1,0,0,2,5,1,2
"21805",38667,1,1,1,1,1,1,1,2,4,1,1
"21806",38668,1,1,1,1,1,1,1,2,3,1,3
"21807",38670,2,1,1,1,1,1,1,2,4,1,5
"21808",38671,1,1,1,0,0,1,0,2,7,0,1
"21809",38672,2,1,1,1,1,1,1,2,5,1,1
"21810",38673,1,1,1,1,1,1,1,2,5,1,2
"21811",38674,1,1,1,1,1,1,1,2,6,1,5
"21812",38675,1,1,1,1,1,1,1,2,5,1,2
"21813",38676,1,1,1,0,1,0,0,2,4,1,1
"21814",38677,2,1,1,1,1,0,0,2,5,1,1
"21815",38678,2,1,1,1,1,1,1,2,1,1,1
"21816",38679,3,1,1,1,1,0,1,2,5,1,5
"21817",38680,1,1,1,1,1,1,1,2,3,1,1
"21818",38681,1,1,1,0,1,1,1,2,4,1,1
"21819",38682,2,1,1,1,1,1,1,2,5,1,1
"21820",38683,1,1,1,1,1,1,1,2,6,1,3
"21821",38684,1,1,1,1,1,0,1,2,4,1,3
"21822",38685,2,1,1,1,1,1,1,2,5,1,1
"21823",38686,1,1,1,0,0,0,0,2,5,0,1
"21824",38687,1,1,1,1,1,1,1,2,7,1,3
"21825",38688,1,1,1,0,0,0,0,2,6,0,2
"21826",38689,1,1,1,0,1,0,0,2,4,1,1
"21827",38690,2,1,1,1,1,0,1,2,4,1,3
"21828",38691,2,1,1,1,1,1,1,2,5,1,3
"21829",38692,2,1,0,0,1,1,0,2,5,1,6
"21830",38693,2,1,1,1,1,1,1,2,5,1,5
"21831",38694,2,1,1,1,1,1,1,2,5,1,5
"21832",38695,2,1,1,1,1,1,1,2,4,1,4
"21833",38696,2,1,1,1,1,1,1,2,7,1,2
"21834",38697,1,1,1,0,0,1,0,2,5,1,1
"21835",38698,1,1,1,0,1,1,1,2,4,1,1
"21836",38699,2,1,1,1,1,1,1,2,4,1,4
"21837",38700,2,1,0,0,1,1,1,2,2,1,6
"21838",38701,1,1,1,0,0,0,1,2,5,1,1
"21839",38702,2,1,1,1,1,1,1,2,5,1,4
"21840",38703,1,1,0,0,1,1,1,2,6,1,1
"21841",38705,2,1,1,1,1,0,1,2,1,0,2
"21842",38706,2,1,1,1,1,1,1,2,6,1,5
"21843",38707,2,1,0,0,1,1,1,2,6,1,6
"21844",38708,2,1,1,1,1,1,1,2,5,1,5
"21845",38709,1,1,1,1,1,1,1,2,4,1,3
"21846",38710,1,1,1,0,0,0,1,2,5,0,1
"21847",38711,1,1,1,0,1,1,1,2,5,1,1
"21848",38712,2,1,1,1,1,0,1,2,5,1,1
"21849",38713,2,1,1,1,1,0,1,2,5,1,3
"21850",38714,2,1,1,1,1,0,1,2,6,1,2
"21851",38715,2,1,1,1,1,1,1,2,4,1,2
"21852",38716,2,1,1,1,1,1,1,2,6,1,2
"21853",38717,2,1,1,1,1,1,1,2,4,1,2
"21854",38718,1,1,1,1,1,1,1,2,5,1,4
"21855",38721,1,1,1,1,1,1,1,2,1,1,3
"21856",38722,2,1,1,1,1,1,1,2,4,1,5
"21857",38723,1,1,1,1,1,1,0,2,2,1,3
"21858",38724,1,1,1,0,0,0,0,2,6,0,1
"21859",38725,1,1,0,0,0,0,0,2,6,0,1
"21860",38726,1,1,1,1,1,0,1,2,5,1,1
"21861",38727,2,1,1,1,1,1,1,2,5,1,2
"21862",38728,1,1,1,1,1,0,1,2,4,1,4
"21863",38731,1,1,1,0,1,0,1,2,5,1,1
"21864",38732,1,1,1,0,1,0,1,2,1,1,1
"21865",38733,2,1,1,1,1,1,1,2,7,1,2
"21866",38734,2,1,1,1,1,1,1,2,2,1,1
"21867",38735,2,1,1,1,1,1,1,2,4,1,5
"21868",38736,1,1,1,1,1,0,1,2,6,1,2
"21869",38738,1,1,1,1,1,1,1,2,5,1,4
"21870",38739,2,1,1,1,1,1,1,2,5,1,1
"21871",38740,1,1,1,1,1,1,1,2,6,1,4
"21872",38742,1,1,1,1,1,1,1,2,5,1,5
"21873",38743,2,1,0,0,1,1,0,2,4,1,6
"21874",38744,1,1,1,1,1,0,1,2,3,1,3
"21875",38745,2,1,1,1,1,0,1,2,5,1,2
"21876",38746,1,1,1,1,1,1,1,2,7,1,2
"21877",38747,1,1,1,0,1,1,1,2,1,1,1
"21878",38748,2,1,1,1,1,0,1,2,4,1,5
"21879",38750,1,1,1,1,1,1,1,2,2,1,4
"21880",38751,1,1,1,1,1,1,1,2,3,1,3
"21881",38752,2,1,1,1,1,1,1,2,5,1,1
"21882",38754,2,1,1,1,1,1,1,2,4,1,1
"21883",38755,2,1,0,0,1,1,1,2,5,1,6
"21884",38756,2,1,1,1,1,1,1,2,5,1,4
"21885",38757,2,1,1,1,1,1,1,2,5,1,5
"21886",38759,1,1,1,1,1,1,1,2,6,1,3
"21887",38760,2,1,1,1,1,0,1,2,1,1,2
"21888",38761,2,1,1,1,1,0,0,2,6,1,4
"21889",38762,2,1,1,1,1,1,1,2,3,1,2
"21890",38763,2,1,1,1,1,1,1,2,2,1,2
"21891",38764,2,1,1,1,1,1,1,2,6,1,1
"21892",38765,1,1,1,1,1,1,1,2,4,1,2
"21893",38766,1,1,1,1,1,0,1,2,6,1,4
"21894",38768,1,1,0,0,0,0,0,2,1,0,1
"21895",38769,2,1,1,1,1,1,1,2,5,1,3
"21896",38770,1,1,1,1,1,1,1,2,4,1,2
"21897",38773,1,1,1,1,1,0,1,2,4,1,1
"21898",38774,1,1,1,1,1,1,1,2,5,1,3
"21899",38775,2,1,1,1,1,1,1,2,6,1,2
"21900",38776,2,1,1,1,1,1,1,2,6,1,1
"21901",38777,1,1,0,0,0,0,0,2,6,0,1
"21902",38778,1,1,1,1,1,0,1,2,1,0,2
"21903",38779,1,1,0,0,0,0,0,2,4,0,1
"21904",38781,2,1,1,0,1,0,0,2,4,1,1
"21905",38782,2,1,1,1,1,1,1,2,3,1,1
"21906",38784,2,1,1,1,1,1,1,2,5,1,5
"21907",38785,1,1,1,0,1,1,1,2,2,0,3
"21908",38786,2,1,1,1,1,1,1,2,1,1,1
"21909",38787,1,1,1,1,1,1,1,2,5,1,4
"21910",38788,3,1,1,1,1,1,0,2,6,1,1
"21911",38789,1,1,1,1,1,1,1,2,5,1,4
"21912",38791,2,1,1,1,1,1,1,2,3,1,2
"21913",38792,2,1,1,1,1,1,1,2,5,1,5
"21914",38793,2,1,1,1,1,1,1,2,6,1,1
"21915",38794,1,1,1,1,1,1,1,2,4,1,3
"21916",38795,1,1,1,0,1,0,1,2,1,1,3
"21917",38796,1,1,1,1,1,1,1,2,2,1,3
"21918",38797,2,1,1,1,1,1,1,2,6,1,3
"21919",38798,2,1,1,1,1,1,1,2,3,1,4
"21920",38799,1,0,0,0,0,0,0,2,6,0,1
"21921",38800,1,1,1,1,1,1,1,2,2,0,2
"21922",38801,2,1,1,1,1,1,1,2,4,1,1
"21923",38802,2,1,0,0,1,0,1,2,4,1,6
"21924",38803,1,1,1,0,1,1,1,2,2,0,3
"21925",38804,2,1,1,1,1,1,1,2,5,1,2
"21926",38805,1,1,1,1,1,1,1,2,4,1,1
"21927",38806,1,1,1,1,1,0,1,2,1,1,5
"21928",38807,1,1,1,1,1,1,1,2,4,1,4
"21929",38808,1,1,1,1,1,1,1,2,5,1,1
"21930",38809,1,1,1,0,1,0,0,2,1,1,1
"21931",38810,1,1,1,1,1,1,1,2,4,1,4
"21932",38811,1,1,1,1,1,1,1,2,4,1,2
"21933",38812,2,1,1,1,1,1,1,2,3,1,5
"21934",38813,1,1,1,1,1,1,1,2,6,1,2
"21935",38814,2,1,1,1,1,1,1,2,5,1,2
"21936",38815,1,1,1,1,1,1,1,2,2,1,4
"21937",38816,2,1,1,1,1,1,1,2,6,1,5
"21938",38817,2,1,1,1,1,1,1,2,4,1,2
"21939",38820,2,1,1,1,1,1,1,2,5,1,3
"21940",38821,1,1,1,1,1,1,1,2,5,1,1
"21941",38822,2,1,1,1,1,1,1,2,3,1,3
"21942",38825,1,1,1,1,1,0,1,2,6,1,3
"21943",38827,1,1,1,1,1,0,1,2,4,1,3
"21944",38828,3,1,1,1,1,1,0,2,5,1,2
"21945",38829,2,1,1,1,1,1,1,2,2,1,2
"21946",38830,2,1,0,0,1,1,1,2,4,1,6
"21947",38831,1,1,1,1,1,1,1,2,1,1,1
"21948",38832,1,1,0,0,0,0,0,2,3,0,1
"21949",38834,1,1,1,0,1,0,1,2,1,1,3
"21950",38835,2,1,1,1,1,1,1,2,4,1,2
"21951",38836,2,1,1,1,1,1,1,2,2,1,4
"21952",38837,1,0,0,0,0,0,0,2,6,0,1
"21953",38838,1,1,1,1,1,1,1,2,4,1,1
"21954",38840,1,1,0,0,0,0,0,2,4,0,1
"21955",38842,2,1,1,1,1,1,1,2,5,1,5
"21956",38843,1,1,1,1,1,0,1,2,6,1,1
"21957",38844,2,1,1,1,1,1,1,2,5,1,5
"21958",38845,1,1,1,1,1,1,1,2,5,1,5
"21959",38846,2,1,1,1,1,1,1,2,3,1,2
"21960",38847,1,1,1,1,1,1,1,2,4,1,4
"21961",38849,2,1,1,1,1,1,1,2,6,1,5
"21962",38852,1,1,1,1,1,1,1,2,6,1,3
"21963",38853,1,1,1,1,1,1,1,2,2,1,4
"21964",38854,1,1,1,1,1,1,1,2,1,1,4
"21965",38855,1,1,1,1,1,1,1,2,4,1,4
"21966",38856,2,1,1,1,1,0,0,2,1,1,3
"21967",38857,1,1,1,1,1,0,1,2,3,1,2
"21968",38859,1,1,1,0,1,0,1,2,6,0,3
"21969",38860,2,1,1,1,1,1,1,2,5,1,5
"21970",38862,1,1,1,1,1,1,1,2,6,1,3
"21971",38863,2,1,1,1,1,1,1,2,4,1,4
"21972",38864,2,1,1,1,1,1,1,2,4,1,5
"21973",38865,2,1,1,1,1,1,1,2,3,1,3
"21974",38866,2,1,1,1,1,1,1,2,1,1,1
"21975",38867,1,1,1,1,1,0,1,2,5,1,3
"21976",38868,1,1,1,0,0,0,0,2,6,1,3
"21977",38869,1,1,1,1,1,1,1,2,6,1,4
"21978",38870,1,1,1,1,1,0,0,2,6,1,1
"21979",38872,1,1,1,0,1,1,1,2,6,1,1
"21980",38873,1,1,1,1,1,0,1,2,3,1,3
"21981",38874,2,1,1,1,1,1,1,2,5,1,1
"21982",38875,2,1,1,1,1,1,0,2,3,1,2
"21983",38876,2,1,1,1,1,1,1,2,4,1,5
"21984",38877,1,1,1,1,1,1,1,2,6,1,4
"21985",38879,2,1,1,1,1,1,1,2,5,1,5
"21986",38880,2,1,1,1,1,1,1,2,7,1,4
"21987",38881,1,1,1,1,1,1,1,2,3,1,3
"21988",38882,1,1,1,0,1,0,1,2,6,1,1
"21989",38883,2,1,1,1,1,1,1,2,1,1,3
"21990",38884,1,1,1,0,1,0,1,2,5,1,1
"21991",38888,1,1,1,1,1,0,1,2,1,1,1
"21992",38889,2,1,1,0,0,1,1,2,6,1,1
"21993",38890,1,1,1,1,1,0,1,2,1,0,2
"21994",38892,1,1,0,0,0,1,1,2,4,0,2
"21995",38893,2,1,1,1,1,0,1,2,5,1,3
"21996",38895,1,1,1,1,1,1,1,2,3,1,3
"21997",38896,2,1,1,1,1,1,0,2,4,1,3
"21998",38897,2,1,1,1,1,1,1,2,4,1,4
"21999",38899,2,1,1,1,1,1,1,2,6,1,5
"22000",38900,1,1,1,1,1,1,1,2,5,1,3
"22001",38901,2,1,1,1,1,1,1,2,6,1,3
"22002",38902,1,1,1,1,1,1,1,2,2,1,5
"22003",38903,1,1,1,0,1,0,1,2,3,0,3
"22004",38904,1,1,1,1,1,1,1,2,6,1,3
"22005",38905,2,1,1,1,1,1,1,2,1,1,5
"22006",38907,1,1,1,1,1,1,1,2,2,1,2
"22007",38908,2,1,1,0,1,1,1,2,3,1,1
"22008",38910,1,1,1,1,1,1,1,2,4,1,1
"22009",38911,1,1,1,1,1,1,1,2,5,1,1
"22010",38912,1,1,1,0,0,1,1,2,2,0,2
"22011",38913,1,1,0,1,1,1,0,2,6,1,6
"22012",38914,2,1,1,1,1,1,1,2,4,1,2
"22013",38915,2,1,1,1,1,1,1,2,3,1,2
"22014",38916,1,1,1,1,1,1,0,2,3,1,3
"22015",38917,1,1,1,1,1,0,1,2,6,1,1
"22016",38918,1,1,1,0,0,1,0,2,6,0,1
"22017",38919,1,1,1,0,1,1,1,2,1,0,3
"22018",38920,1,1,1,1,1,1,1,2,6,1,3
"22019",38921,2,1,1,1,1,1,1,2,7,1,4
"22020",38922,1,1,1,1,1,0,1,2,4,0,2
"22021",38924,2,1,1,0,0,0,1,2,2,0,2
"22022",38925,2,1,1,0,0,1,1,2,6,1,2
"22023",38926,2,1,1,1,1,0,0,2,3,1,3
"22024",38927,1,1,1,1,1,1,1,2,3,1,3
"22025",38929,1,1,1,1,1,0,1,2,4,1,1
"22026",38930,1,1,1,1,1,0,1,2,1,1,1
"22027",38931,1,1,1,1,1,0,1,2,6,1,1
"22028",38932,1,1,1,0,1,1,1,2,6,1,1
"22029",38933,1,1,1,1,1,1,1,2,5,1,3
"22030",38934,1,1,1,1,1,1,0,2,4,1,1
"22031",38935,1,1,1,1,1,0,1,2,4,1,3
"22032",38936,2,1,1,1,1,1,1,2,7,1,4
"22033",38940,2,1,1,1,1,1,1,2,1,1,5
"22034",38941,1,1,1,1,1,1,1,2,2,1,5
"22035",38942,2,1,1,1,1,1,1,2,6,1,5
"22036",38943,1,1,1,1,1,1,1,2,5,1,4
"22037",38945,2,1,1,1,1,1,1,2,6,1,5
"22038",38946,1,1,1,1,1,0,1,2,5,1,1
"22039",38947,1,1,1,1,1,1,1,2,1,1,2
"22040",38948,1,1,1,1,1,1,1,2,7,1,1
"22041",38950,1,1,1,1,1,1,1,2,3,1,1
"22042",38951,1,1,1,1,1,1,1,2,4,1,3
"22043",38953,2,1,1,1,1,1,0,2,3,1,2
"22044",38954,2,1,1,1,1,0,1,2,2,1,2
"22045",38955,1,1,1,1,1,1,1,2,5,1,2
"22046",38957,1,1,1,1,1,1,1,2,1,1,3
"22047",38959,2,1,1,1,1,1,1,2,3,1,5
"22048",38961,2,1,1,1,1,1,1,2,7,1,4
"22049",38962,2,1,1,1,1,1,1,2,4,1,2
"22050",38963,2,1,1,1,1,1,0,2,2,1,2
"22051",38964,1,1,1,1,1,1,1,2,4,0,2
"22052",38965,2,1,1,1,1,1,0,2,4,1,2
"22053",38966,1,1,1,0,0,0,0,2,6,0,1
"22054",38968,2,1,1,1,1,1,1,2,5,1,4
"22055",38970,1,1,1,0,0,0,0,2,3,0,1
"22056",38971,2,1,1,1,1,1,1,2,6,1,5
"22057",38972,1,1,1,0,0,1,1,2,4,0,2
"22058",38973,1,1,1,1,1,1,1,2,2,1,3
"22059",38974,1,1,1,1,1,1,1,2,6,1,4
"22060",38975,1,1,1,1,1,1,1,2,1,1,5
"22061",38976,1,1,1,1,1,1,0,2,3,1,2
"22062",38977,1,1,1,1,1,1,0,2,1,1,3
"22063",38978,1,1,1,0,1,0,0,2,4,1,1
"22064",38979,1,1,1,0,1,0,0,2,3,1,2
"22065",38981,1,1,1,1,1,1,1,2,7,1,4
"22066",38982,1,1,1,1,1,1,1,2,5,1,3
"22067",38983,1,1,1,1,1,1,1,2,6,1,3
"22068",38985,1,1,1,1,1,0,1,2,6,1,3
"22069",38986,2,1,1,1,1,1,0,2,3,1,4
"22070",38987,2,1,1,1,1,1,1,2,4,0,4
"22071",38990,1,1,1,1,1,1,1,2,4,1,2
"22072",38991,2,1,1,0,1,1,1,2,1,1,1
"22073",38992,1,1,1,1,1,1,1,2,3,1,3
"22074",38993,2,1,1,1,1,0,0,2,3,1,2
"22075",38994,2,1,1,1,1,1,1,2,2,1,5
"22076",38995,1,1,0,0,0,1,0,2,6,0,1
"22077",38996,1,1,1,1,1,0,1,2,4,0,2
"22078",38997,2,1,1,1,1,1,1,2,3,1,3
"22079",38998,2,1,1,1,1,1,1,2,2,1,2
"22080",38999,2,1,1,1,1,1,1,2,4,1,5
"22081",39000,2,1,0,0,1,1,0,2,7,1,6
"22082",39001,1,1,1,1,1,1,1,2,6,1,1
"22083",39002,1,0,0,0,0,0,0,2,5,0,1
"22084",39003,1,1,1,1,1,1,1,2,1,0,2
"22085",39004,1,1,1,1,1,1,1,2,1,1,1
"22086",39006,2,1,1,1,1,1,1,2,4,1,3
"22087",39009,1,1,1,1,1,1,1,2,2,1,5
"22088",39011,1,1,1,1,1,1,1,2,5,1,2
"22089",39012,1,1,0,0,0,1,0,2,6,0,2
"22090",39013,2,1,1,1,1,1,1,2,7,1,4
"22091",39014,2,1,1,1,1,1,1,2,3,1,3
"22092",39015,2,1,1,1,1,1,0,2,6,1,4
"22093",39016,1,1,1,1,1,1,1,2,1,1,3
"22094",39017,2,1,1,1,1,0,1,2,1,0,2
"22095",39018,1,1,1,0,0,0,0,2,4,0,1
"22096",39020,1,1,1,1,1,0,1,2,3,1,3
"22097",39021,2,1,1,1,1,1,1,2,7,1,2
"22098",39022,1,1,1,1,1,1,0,2,2,1,3
"22099",39023,2,1,1,1,1,1,1,2,4,1,3
"22100",39025,1,1,1,1,1,1,1,2,1,0,2
"22101",39026,2,1,1,1,1,1,1,2,1,1,5
"22102",39027,1,1,0,0,1,0,1,2,7,1,1
"22103",39028,1,1,1,1,1,1,1,2,2,0,2
"22104",39029,2,1,1,1,1,1,1,2,6,1,4
"22105",39030,1,1,1,1,1,1,1,2,4,1,1
"22106",39031,2,1,1,1,1,0,1,2,5,1,1
"22107",39032,2,1,1,1,1,1,1,2,4,1,5
"22108",39033,1,1,1,1,1,1,1,2,5,1,2
"22109",39034,1,1,1,1,1,1,1,2,6,1,1
"22110",39035,2,1,1,1,1,1,1,2,3,1,5
"22111",39037,1,1,1,1,1,0,1,2,2,1,3
"22112",39038,1,1,1,0,1,0,0,2,4,1,3
"22113",39039,1,1,0,0,0,0,0,2,3,0,1
"22114",39040,2,1,1,1,1,1,1,2,5,1,2
"22115",39041,2,1,1,1,1,1,1,2,1,1,5
"22116",39042,2,1,1,1,1,1,0,2,6,1,4
"22117",39043,1,1,1,1,1,1,1,2,7,1,3
"22118",39046,1,1,1,1,1,1,1,2,3,1,3
"22119",39047,2,1,1,1,1,1,1,2,4,0,2
"22120",39048,1,1,1,1,1,1,1,2,4,1,3
"22121",39049,2,1,1,1,1,1,1,2,6,1,1
"22122",39050,2,1,1,1,1,1,1,2,2,1,5
"22123",39051,1,1,1,1,1,1,1,2,7,1,1
"22124",39052,2,1,1,1,1,1,1,2,2,1,2
"22125",39053,1,1,1,1,1,1,1,2,5,1,3
"22126",39054,2,1,1,1,1,1,1,2,4,1,3
"22127",39056,2,1,1,1,1,1,1,2,1,1,5
"22128",39058,2,1,1,1,1,0,1,2,6,1,1
"22129",39059,2,1,0,0,1,0,1,2,4,1,1
"22130",39060,1,1,1,1,1,0,1,2,5,1,2
"22131",39061,2,1,1,1,1,1,1,2,3,1,5
"22132",39062,1,1,1,1,1,1,1,2,4,1,3
"22133",39063,2,1,1,1,1,1,1,2,4,1,3
"22134",39064,2,1,0,1,1,1,0,2,6,1,6
"22135",39065,2,1,1,1,1,1,1,2,7,1,3
"22136",39066,1,1,1,1,1,1,0,2,2,1,4
"22137",39067,2,1,1,1,1,1,1,2,4,0,2
"22138",39068,2,1,1,1,1,1,1,2,3,1,2
"22139",39069,2,1,1,1,1,1,1,2,4,1,2
"22140",39070,2,1,0,0,1,1,1,2,1,1,6
"22141",39071,2,1,1,1,1,1,0,2,1,1,2
"22142",39072,2,1,1,1,1,1,1,2,5,1,3
"22143",39073,2,1,1,1,1,1,0,2,4,1,3
"22144",39075,1,1,1,0,0,0,1,2,4,0,2
"22145",39076,1,1,1,1,1,0,1,2,6,1,1
"22146",39077,1,1,1,1,1,1,1,2,3,1,2
"22147",39078,1,1,1,1,1,1,1,2,6,1,1
"22148",39079,1,1,1,0,0,1,1,2,3,1,1
"22149",39081,2,1,1,1,1,1,1,2,1,0,2
"22150",39082,1,1,1,1,1,1,1,2,4,0,2
"22151",39083,2,1,1,1,1,1,0,2,7,1,2
"22152",39084,2,1,1,1,1,1,1,2,3,1,5
"22153",39086,2,1,1,1,1,1,1,2,6,1,2
"22154",39088,1,1,1,1,1,0,1,2,1,0,2
"22155",39089,1,1,1,1,1,0,1,2,5,1,4
"22156",39090,1,1,1,0,0,1,0,2,4,0,1
"22157",39091,1,1,1,1,0,0,1,2,1,0,2
"22158",39094,1,1,1,1,1,1,1,2,2,1,1
"22159",39096,1,1,1,1,1,1,1,2,3,1,3
"22160",39097,1,1,1,1,1,1,1,2,6,1,1
"22161",39098,2,1,1,1,1,1,1,2,4,1,5
"22162",39100,1,1,1,0,1,1,1,2,4,0,3
"22163",39101,1,1,1,1,1,1,1,2,2,1,4
"22164",39102,1,1,1,1,0,0,1,2,2,0,2
"22165",39103,2,1,1,1,1,1,1,2,3,1,5
"22166",39104,2,1,1,1,1,1,1,2,1,1,2
"22167",39105,2,1,1,1,1,0,1,2,6,1,1
"22168",39106,1,1,1,0,1,1,1,2,4,1,1
"22169",39107,1,1,1,1,1,1,1,2,6,1,4
"22170",39108,1,1,1,0,1,1,1,2,1,1,1
"22171",39109,2,1,1,1,1,1,1,2,2,1,1
"22172",39110,1,1,1,0,1,0,0,2,5,1,2
"22173",39111,2,1,1,1,1,1,1,2,2,1,2
"22174",39112,1,1,1,1,1,1,1,2,1,1,3
"22175",39113,1,1,1,1,1,1,1,2,4,1,5
"22176",39114,1,1,1,1,1,1,1,2,4,1,1
"22177",39115,1,1,1,1,0,1,0,2,1,0,2
"22178",39116,2,1,1,1,1,1,1,2,6,1,2
"22179",39117,2,1,1,1,1,1,1,2,1,1,3
"22180",39118,1,1,1,0,0,1,1,2,2,1,1
"22181",39119,2,1,1,1,1,1,1,2,3,1,5
"22182",39120,2,1,1,1,1,1,1,2,7,1,3
"22183",39121,2,1,1,1,1,1,1,2,2,1,2
"22184",39123,1,1,1,0,0,0,0,2,5,0,1
"22185",39124,2,1,1,1,1,1,1,2,6,1,4
"22186",39125,2,1,1,1,1,0,1,2,6,1,5
"22187",39126,2,1,1,1,1,1,1,2,6,1,1
"22188",39127,2,1,1,1,1,0,1,2,2,1,2
"22189",39129,2,1,1,1,1,0,1,2,6,1,2
"22190",39130,2,1,1,1,1,1,1,2,3,1,2
"22191",39131,2,1,1,1,1,1,1,2,4,1,2
"22192",39132,1,1,1,1,1,1,1,2,7,1,3
"22193",39133,1,0,1,1,1,1,1,2,1,1,3
"22194",39135,1,1,1,1,1,1,0,2,6,1,4
"22195",39137,2,1,1,1,1,1,1,2,1,1,2
"22196",39138,2,1,1,1,1,1,1,2,5,1,5
"22197",39139,1,1,1,1,1,0,1,2,4,1,3
"22198",39140,1,1,1,1,1,0,0,2,6,1,2
"22199",39141,1,1,1,1,1,1,1,2,3,1,4
